JOINT CALLER POSTFILTER,pxl_096962,12 Het/Hom ratio,1.046
JOINT CALLER POSTFILTER,pxl_096962,13 Heterozygous,163060
JOINT CALLER POSTFILTER,pxl_096962,13 Homozygous,187473
JOINT CALLER POSTFILTER,pxl_096962,13 Het/Hom ratio,0.869
JOINT CALLER POSTFILTER,pxl_096962,14 Heterozygous,145752
JOINT CALLER POSTFILTER,pxl_096962,14 Homozygous,106438
JOINT CALLER POSTFILTER,pxl_096962,14 Het/Hom ratio,1.369
JOINT CALLER POSTFILTER,pxl_096962,15 Heterozygous,167911
JOINT CALLER POSTFILTER,pxl_096962,15 Homozygous,154785
JOINT CALLER POSTFILTER,pxl_096962,15 Het/Hom ratio,1.084
JOINT CALLER POSTFILTER,pxl_096962,16 Heterozygous,125810
JOINT CALLER POSTFILTER,pxl_096962,16 Homozygous,182401
JOINT CALLER POSTFILTER,pxl_096962,16 Het/Hom ratio,0.689
JOINT CALLER POSTFILTER,pxl_096962,17 Heterozygous,106271
JOINT CALLER POSTFILTER,pxl_096962,17 Homozygous,176791
JOINT CALLER POSTFILTER,pxl_096962,17 Het/Hom ratio,0.601
JOINT CALLER POSTFILTER,pxl_096962,18 Heterozygous,148020
JOINT CALLER POSTFILTER,pxl_096962,18 Homozygous,142441
JOINT CALLER POSTFILTER,pxl_096962,18 Het/Hom ratio,1.039
JOINT CALLER POSTFILTER,pxl_096962,19 Heterozygous,105777
JOINT CALLER POSTFILTER,pxl_096962,19 Homozygous,108127
JOINT CALLER POSTFILTER,pxl_096962,19 Het/Hom ratio,0.978
JOINT CALLER POSTFILTER,pxl_096962,20 Heterozygous,100905
JOINT CALLER POSTFILTER,pxl_096962,20 Homozygous,181574
JOINT CALLER POSTFILTER,pxl_096962,20 Het/Hom ratio,0.555
JOINT CALLER POSTFILTER,pxl_096962,21 Heterozygous,197710
JOINT CALLER POSTFILTER,pxl_096962,21 Homozygous,155394
JOINT CALLER POSTFILTER,pxl_096962,21 Het/Hom ratio,1.272
JOINT CALLER POSTFILTER,pxl_096962,22 Heterozygous,182428
JOINT CALLER POSTFILTER,pxl_096962,22 Homozygous,141707
JOINT CALLER POSTFILTER,pxl_096962,22 Het/Hom ratio,1.287
JOINT CALLER POSTFILTER,pxl_096962,X Heterozygous,113350
JOINT CALLER POSTFILTER,pxl_096962,X Homozygous,146645
JOINT CALLER POSTFILTER,pxl_096962,X Het/Hom ratio,0.772
JOINT CALLER POSTFILTER,pxl_096962,Y Heterozygous,167525
JOINT CALLER POSTFILTER,pxl_096962,Y Homozygous,143955
JOINT CALLER POSTFILTER,pxl_096962,Y Het/Hom ratio,1.163
