gene-PSHA_RS02305	epmA	NC_007481.1	394
gene-PSHA_RS02310	PSHA_RS02310	NC_007481.1	4178
gene-PSHA_RS02315	PSHA_RS02315	NC_007481.1	163
gene-PSHA_RS02320	PSHA_RS02320	NC_007481.1	1149
gene-PSHA_RS02325	thiC	NC_007481.1	380
gene-PSHA_RS02330	PSHA_RS02330	NC_007481.1	147
gene-PSHA_RS02335	thiS	NC_007481.1	7
gene-PSHA_RS02340	PSHA_RS02340	NC_007481.1	251
gene-PSHA_RS02345	thiE	NC_007481.1	789
gene-PSHA_RS02350	PSHA_RS02350	NC_007481.1	319
gene-PSHA_RS02355	asd	NC_007481.1	1717
gene-PSHA_RS02360	rsgA	NC_007481.1	1592
gene-PSHA_RS02365	orn	NC_007481.1	1171
gene-PSHA_RS02370	PSHA_RS02370	NC_007481.1	2687
gene-PSHA_RS02375	PSHA_RS02375	NC_007481.1	1575
gene-PSHA_RS02380	PSHA_RS02380	NC_007481.1	720
gene-PSHA_RS02385	PSHA_RS02385	NC_007481.1	312
gene-PSHA_RS02390	PSHA_RS02390	NC_007481.1	870
gene-PSHA_RS02395	PSHA_RS02395	NC_007481.1	809
gene-PSHA_RS02400	PSHA_RS02400	NC_007481.1	2
gene-PSHA_RS02405	PSHA_RS02405	NC_007481.1	12
gene-PSHA_RS02410	rrf	NC_007481.1	0
gene-PSHA_RS02415	dusA	NC_007481.1	2164
gene-PSHA_RS02420	PSHA_RS02420	NC_007481.1	366
gene-PSHA_RS02425	PSHA_RS02425	NC_007481.1	18
gene-PSHA_RS02430	PSHA_RS02430	NC_007481.1	72
gene-PSHA_RS02435	PSHA_RS02435	NC_007481.1	876
gene-PSHA_RS02440	PSHA_RS02440	NC_007481.1	2669
gene-PSHA_RS02445	PSHA_RS02445	NC_007481.1	2838
gene-PSHA_RS02450	PSHA_RS02450	NC_007481.1	358
gene-PSHA_RS02455	PSHA_RS02455	NC_007481.1	329
gene-PSHA_RS02460	PSHA_RS02460	NC_007481.1	1952
gene-PSHA_RS02465	PSHA_RS02465	NC_007481.1	325
gene-PSHA_RS02470	srmB	NC_007481.1	5476
gene-PSHA_RS02475	PSHA_RS02475	NC_007481.1	155
gene-PSHA_RS02480	PSHA_RS02480	NC_007481.1	689
gene-PSHA_RS02485	fldB	NC_007481.1	1086
gene-PSHA_RS02490	xerD	NC_007481.1	1371
gene-PSHA_RS02495	dsbC	NC_007481.1	1839
gene-PSHA_RS02500	recJ	NC_007481.1	865
gene-PSHA_RS02505	prfB	NC_007481.1	6238
gene-PSHA_RS02510	lysS	NC_007481.1	4919
gene-PSHA_RS02515	PSHA_RS02515	NC_007481.1	595
gene-PSHA_RS02520	PSHA_RS02520	NC_007481.1	456
gene-PSHA_RS02525	PSHA_RS02525	NC_007481.1	640
gene-PSHA_RS02530	PSHA_RS02530	NC_007481.1	6432
gene-PSHA_RS02535	PSHA_RS02535	NC_007481.1	3101
gene-PSHA_RS02540	PSHA_RS02540	NC_007481.1	901
gene-PSHA_RS02545	PSHA_RS02545	NC_007481.1	236
gene-PSHA_RS02550	pbp4b	NC_007481.1	269
gene-PSHA_RS02555	PSHA_RS02555	NC_007481.1	449
gene-PSHA_RS02560	PSHA_RS02560	NC_007481.1	819
gene-PSHA_RS02565	PSHA_RS02565	NC_007481.1	474
gene-PSHA_RS02570	PSHA_RS02570	NC_007481.1	617
gene-PSHA_RS02575	PSHA_RS02575	NC_007481.1	584
gene-PSHA_RS02580	PSHA_RS02580	NC_007481.1	343
gene-PSHA_RS02585	PSHA_RS02585	NC_007481.1	1104
gene-PSHA_RS02590	PSHA_RS02590	NC_007481.1	398
gene-PSHA_RS02595	PSHA_RS02595	NC_007481.1	856
gene-PSHA_RS02600	alaS	NC_007481.1	9247
gene-PSHA_RS02605	PSHA_RS02605	NC_007481.1	4073
gene-PSHA_RS02610	csrA	NC_007481.1	6558
gene-PSHA_RS02615	PSHA_RS02615	NC_007481.1	246
gene-PSHA_RS02620	PSHA_RS02620	NC_007481.1	959
gene-PSHA_RS02630	PSHA_RS02630	NC_007481.1	395
gene-PSHA_RS02635	oadA	NC_007481.1	3565
gene-PSHA_RS02640	PSHA_RS02640	NC_007481.1	1410
gene-PSHA_RS02645	PSHA_RS02645	NC_007481.1	472
gene-PSHA_RS02650	PSHA_RS02650	NC_007481.1	4495
gene-PSHA_RS02655	tyrS	NC_007481.1	6003
gene-PSHA_RS02660	PSHA_RS02660	NC_007481.1	150
gene-PSHA_RS02665	mtnN	NC_007481.1	1533
gene-PSHA_RS02670	PSHA_RS02670	NC_007481.1	2806
gene-PSHA_RS02675	folE2	NC_007481.1	1583
gene-PSHA_RS02680	arcB	NC_007481.1	1353
gene-PSHA_RS02685	arcA	NC_007481.1	20746
gene-PSHA_RS02690	PSHA_RS02690	NC_007481.1	942
gene-PSHA_RS02695	trmB	NC_007481.1	1640
gene-PSHA_RS02700	mutY	NC_007481.1	652
gene-PSHA_RS02705	PSHA_RS02705	NC_007481.1	567
gene-PSHA_RS02710	PSHA_RS02710	NC_007481.1	3116
gene-PSHA_RS02715	PSHA_RS02715	NC_007481.1	672
gene-PSHA_RS02720	PSHA_RS02720	NC_007481.1	1107
gene-PSHA_RS02725	PSHA_RS02725	NC_007481.1	1105
gene-PSHA_RS02730	PSHA_RS02730	NC_007481.1	817
gene-PSHA_RS02735	PSHA_RS02735	NC_007481.1	789
gene-PSHA_RS02740	PSHA_RS02740	NC_007481.1	1334
gene-PSHA_RS02745	PSHA_RS02745	NC_007481.1	938
gene-PSHA_RS02750	PSHA_RS02750	NC_007481.1	2475
gene-PSHA_RS02755	PSHA_RS02755	NC_007481.1	822
gene-PSHA_RS02760	pepP	NC_007481.1	1807
gene-PSHA_RS02765	ubiH	NC_007481.1	1196
gene-PSHA_RS02770	PSHA_RS02770	NC_007481.1	1345
gene-PSHA_RS02775	PSHA_RS02775	NC_007481.1	189
gene-PSHA_RS02780	PSHA_RS02780	NC_007481.1	43
gene-PSHA_RS02785	PSHA_RS02785	NC_007481.1	185
gene-PSHA_RS02790	PSHA_RS02790	NC_007481.1	136
gene-PSHA_RS02795	PSHA_RS02795	NC_007481.1	169
gene-PSHA_RS02800	PSHA_RS02800	NC_007481.1	2488
gene-PSHA_RS02805	PSHA_RS02805	NC_007481.1	234
gene-PSHA_RS02810	PSHA_RS02810	NC_007481.1	53
gene-PSHA_RS02815	PSHA_RS02815	NC_007481.1	715
gene-PSHA_RS02820	PSHA_RS02820	NC_007481.1	4280
gene-PSHA_RS02825	PSHA_RS02825	NC_007481.1	360
gene-PSHA_RS02830	PSHA_RS02830	NC_007481.1	132
gene-PSHA_RS02835	PSHA_RS02835	NC_007481.1	29
gene-PSHA_RS02840	PSHA_RS02840	NC_007481.1	35
gene-PSHA_RS02845	PSHA_RS02845	NC_007481.1	540
gene-PSHA_RS02850	PSHA_RS02850	NC_007481.1	825
gene-PSHA_RS02855	tnpA	NC_007481.1	176
gene-PSHA_RS02860	PSHA_RS02860	NC_007481.1	5939
gene-PSHA_RS02865	PSHA_RS02865	NC_007481.1	842
gene-PSHA_RS02870	PSHA_RS02870	NC_007481.1	1152
gene-PSHA_RS02875	PSHA_RS02875	NC_007481.1	697
gene-PSHA_RS02880	PSHA_RS02880	NC_007481.1	0
gene-PSHA_RS02885	PSHA_RS02885	NC_007481.1	367
gene-PSHA_RS02890	PSHA_RS02890	NC_007481.1	389
gene-PSHA_RS02895	PSHA_RS02895	NC_007481.1	50
gene-PSHA_RS02900	PSHA_RS02900	NC_007481.1	1572
gene-PSHA_RS02905	PSHA_RS02905	NC_007481.1	59
gene-PSHA_RS02915	epd	NC_007481.1	2671
gene-PSHA_RS02920	PSHA_RS02920	NC_007481.1	3076
gene-PSHA_RS02925	fba	NC_007481.1	2199
gene-PSHA_RS02930	phoB	NC_007481.1	437
gene-PSHA_RS02935	phoR	NC_007481.1	245
gene-PSHA_RS02940	PSHA_RS02940	NC_007481.1	619
gene-PSHA_RS02945	PSHA_RS02945	NC_007481.1	190
gene-PSHA_RS02950	panC	NC_007481.1	1437
gene-PSHA_RS02955	panB	NC_007481.1	1509
gene-PSHA_RS02960	folK	NC_007481.1	575
gene-PSHA_RS02965	pcnB	NC_007481.1	4343
gene-PSHA_RS02970	gluQRS	NC_007481.1	1101
gene-PSHA_RS02975	dksA	NC_007481.1	2053
gene-PSHA_RS02980	sfsA	NC_007481.1	539
gene-PSHA_RS02985	pepB	NC_007481.1	8195
gene-PSHA_RS02990	PSHA_RS02990	NC_007481.1	2082
gene-PSHA_RS02995	PSHA_RS02995	NC_007481.1	676
gene-PSHA_RS03000	PSHA_RS03000	NC_007481.1	123
gene-PSHA_RS03005	PSHA_RS03005	NC_007481.1	152
gene-PSHA_RS03010	PSHA_RS03010	NC_007481.1	1793
gene-PSHA_RS03015	PSHA_RS03015	NC_007481.1	1578
gene-PSHA_RS03020	PSHA_RS03020	NC_007481.1	984
gene-PSHA_RS03025	PSHA_RS03025	NC_007481.1	5
gene-PSHA_RS03030	PSHA_RS03030	NC_007481.1	65
gene-PSHA_RS03035	PSHA_RS03035	NC_007481.1	1226
gene-PSHA_RS03040	PSHA_RS03040	NC_007481.1	481
gene-PSHA_RS03045	PSHA_RS03045	NC_007481.1	2445
gene-PSHA_RS03050	PSHA_RS03050	NC_007481.1	516
gene-PSHA_RS03055	PSHA_RS03055	NC_007481.1	65
gene-PSHA_RS03060	PSHA_RS03060	NC_007481.1	1454
gene-PSHA_RS03065	pdsS	NC_007481.1	551
gene-PSHA_RS03070	pdsR	NC_007481.1	686
gene-PSHA_RS03075	pdsO	NC_007481.1	29
gene-PSHA_RS03080	PSHA_RS03080	NC_007481.1	114
gene-PSHA_RS03085	PSHA_RS03085	NC_007481.1	192
gene-PSHA_RS03090	proB	NC_007481.1	686
gene-PSHA_RS03095	PSHA_RS03095	NC_007481.1	1129
gene-PSHA_RS03100	gltX	NC_007481.1	5986
gene-PSHA_RS03105	PSHA_RS03105	NC_007481.1	482
gene-PSHA_RS03110	PSHA_RS03110	NC_007481.1	138
gene-PSHA_RS03115	PSHA_RS03115	NC_007481.1	16
gene-PSHA_RS03120	PSHA_RS03120	NC_007481.1	7208
gene-PSHA_RS03125	PSHA_RS03125	NC_007481.1	1879
gene-PSHA_RS03130	PSHA_RS03130	NC_007481.1	119
gene-PSHA_RS03135	PSHA_RS03135	NC_007481.1	697
gene-PSHA_RS03140	PSHA_RS03140	NC_007481.1	1218
gene-PSHA_RS03145	PSHA_RS03145	NC_007481.1	531
gene-PSHA_RS03150	cysE	NC_007481.1	2478
gene-PSHA_RS03155	PSHA_RS03155	NC_007481.1	577
gene-PSHA_RS03160	xseA	NC_007481.1	1370
gene-PSHA_RS03165	guaB	NC_007481.1	11800
gene-PSHA_RS03170	guaA	NC_007481.1	6192
gene-PSHA_RS03175	PSHA_RS03175	NC_007481.1	542
gene-PSHA_RS03180	PSHA_RS03180	NC_007481.1	212
gene-PSHA_RS03185	PSHA_RS03185	NC_007481.1	61
gene-PSHA_RS03190	PSHA_RS03190	NC_007481.1	264
gene-PSHA_RS03195	rimI	NC_007481.1	406
gene-PSHA_RS03200	PSHA_RS03200	NC_007481.1	771
gene-PSHA_RS03205	prfC	NC_007481.1	7369
gene-PSHA_RS03210	argS	NC_007481.1	5212
gene-PSHA_RS03215	pdxH	NC_007481.1	1076
gene-PSHA_RS03220	PSHA_RS03220	NC_007481.1	493
gene-PSHA_RS03225	PSHA_RS03225	NC_007481.1	285
gene-PSHA_RS03230	serB	NC_007481.1	1203
gene-PSHA_RS03235	PSHA_RS03235	NC_007481.1	2157
gene-PSHA_RS03240	radA	NC_007481.1	1661
gene-PSHA_RS03245	PSHA_RS03245	NC_007481.1	1500
gene-PSHA_RS03250	PSHA_RS03250	NC_007481.1	290
gene-PSHA_RS03255	serA	NC_007481.1	4274
gene-PSHA_RS03260	rpiA	NC_007481.1	1516
gene-PSHA_RS03265	PSHA_RS03265	NC_007481.1	911
gene-PSHA_RS03270	PSHA_RS03270	NC_007481.1	745
gene-PSHA_RS03275	metK	NC_007481.1	11587
gene-PSHA_RS03280	tkt	NC_007481.1	6793
gene-PSHA_RS03285	PSHA_RS03285	NC_007481.1	562
gene-PSHA_RS03290	raiA	NC_007481.1	8142
gene-PSHA_RS03295	PSHA_RS03295	NC_007481.1	886
gene-PSHA_RS03300	PSHA_RS03300	NC_007481.1	602
gene-PSHA_RS03305	PSHA_RS03305	NC_007481.1	100
gene-PSHA_RS03310	PSHA_RS03310	NC_007481.1	283
gene-PSHA_RS03315	PSHA_RS03315	NC_007481.1	401
gene-PSHA_RS03320	PSHA_RS03320	NC_007481.1	1170
gene-PSHA_RS03325	PSHA_RS03325	NC_007481.1	287
gene-PSHA_RS03330	PSHA_RS03330	NC_007481.1	1729
gene-PSHA_RS03335	PSHA_RS03335	NC_007481.1	1321
gene-PSHA_RS03340	ftsB	NC_007481.1	219
gene-PSHA_RS03345	ispD	NC_007481.1	1094
gene-PSHA_RS03350	ispF	NC_007481.1	558
gene-PSHA_RS03355	PSHA_RS03355	NC_007481.1	1124
gene-PSHA_RS03360	surE	NC_007481.1	964
gene-PSHA_RS03365	PSHA_RS03365	NC_007481.1	689
gene-PSHA_RS03370	PSHA_RS03370	NC_007481.1	343
gene-PSHA_RS03375	PSHA_RS03375	NC_007481.1	478
gene-PSHA_RS03380	rpoS	NC_007481.1	608
gene-PSHA_RS03385	mutS	NC_007481.1	2731
gene-PSHA_RS03390	PSHA_RS03390	NC_007481.1	267
gene-PSHA_RS03395	recA	NC_007481.1	8561
gene-PSHA_RS03400	PSHA_RS03400	NC_007481.1	1762
gene-PSHA_RS03405	PSHA_RS03405	NC_007481.1	1032
gene-PSHA_RS03410	acs	NC_007481.1	7272
gene-PSHA_RS03415	PSHA_RS03415	NC_007481.1	934
gene-PSHA_RS03420	PSHA_RS03420	NC_007481.1	971
gene-PSHA_RS03425	purU	NC_007481.1	1349
gene-PSHA_RS03430	PSHA_RS03430	NC_007481.1	1011
gene-PSHA_RS03435	pelG	NC_007481.1	351
gene-PSHA_RS03440	pelF	NC_007481.1	1170
gene-PSHA_RS03445	PSHA_RS03445	NC_007481.1	377
gene-PSHA_RS03450	PSHA_RS03450	NC_007481.1	1886
gene-PSHA_RS03455	PSHA_RS03455	NC_007481.1	1232
gene-PSHA_RS03460	PSHA_RS03460	NC_007481.1	1989
gene-PSHA_RS03465	PSHA_RS03465	NC_007481.1	3392
gene-PSHA_RS03470	PSHA_RS03470	NC_007481.1	798
gene-PSHA_RS03475	PSHA_RS03475	NC_007481.1	693
gene-PSHA_RS03480	PSHA_RS03480	NC_007481.1	418
gene-PSHA_RS03485	PSHA_RS03485	NC_007481.1	253
gene-PSHA_RS03490	PSHA_RS03490	NC_007481.1	91
gene-PSHA_RS03495	PSHA_RS03495	NC_007481.1	47
gene-PSHA_RS03500	PSHA_RS03500	NC_007481.1	156
gene-PSHA_RS03505	PSHA_RS03505	NC_007481.1	1410
gene-PSHA_RS03510	PSHA_RS03510	NC_007481.1	1391
gene-PSHA_RS03515	PSHA_RS03515	NC_007481.1	1070
gene-PSHA_RS03520	PSHA_RS03520	NC_007481.1	1621
gene-PSHA_RS03525	ygfZ	NC_007481.1	2674
gene-PSHA_RS03530	PSHA_RS03530	NC_007481.1	739
gene-PSHA_RS03535	PSHA_RS03535	NC_007481.1	398
gene-PSHA_RS03540	nadB	NC_007481.1	4203
gene-PSHA_RS03545	rpoE	NC_007481.1	10308
gene-PSHA_RS03550	PSHA_RS03550	NC_007481.1	7433
gene-PSHA_RS03555	PSHA_RS03555	NC_007481.1	8504
gene-PSHA_RS03560	PSHA_RS03560	NC_007481.1	1316
gene-PSHA_RS03565	lepA	NC_007481.1	11011
gene-PSHA_RS03570	lepB	NC_007481.1	2334
gene-PSHA_RS03575	rnc	NC_007481.1	1267
gene-PSHA_RS03580	era	NC_007481.1	3162
gene-PSHA_RS03585	recO	NC_007481.1	641
gene-PSHA_RS03590	pdxJ	NC_007481.1	2465
gene-PSHA_RS03595	PSHA_RS03595	NC_007481.1	120
gene-PSHA_RS03600	barA	NC_007481.1	675
gene-PSHA_RS03605	rlmD	NC_007481.1	870
gene-PSHA_RS03610	relA	NC_007481.1	2263
gene-PSHA_RS03615	mazG	NC_007481.1	636
gene-PSHA_RS03620	PSHA_RS03620	NC_007481.1	10484
gene-PSHA_RS03625	eno	NC_007481.1	6532
gene-PSHA_RS03630	mutH	NC_007481.1	389
gene-PSHA_RS03635	rppH	NC_007481.1	1520
gene-PSHA_RS03640	ptsP	NC_007481.1	1600
gene-PSHA_RS03645	PSHA_RS03645	NC_007481.1	362
gene-PSHA_RS03650	lgt	NC_007481.1	1339
gene-PSHA_RS03655	PSHA_RS03655	NC_007481.1	1472
gene-PSHA_RS03660	galU	NC_007481.1	2480
gene-PSHA_RS03665	PSHA_RS03665	NC_007481.1	88
gene-PSHA_RS03670	PSHA_RS03670	NC_007481.1	105
gene-PSHA_RS03675	PSHA_RS03675	NC_007481.1	91
gene-PSHA_RS03680	PSHA_RS03680	NC_007481.1	3280
gene-PSHA_RS03685	PSHA_RS03685	NC_007481.1	1185
gene-PSHA_RS03690	PSHA_RS03690	NC_007481.1	919
gene-PSHA_RS03695	PSHA_RS03695	NC_007481.1	506
gene-PSHA_RS03700	PSHA_RS03700	NC_007481.1	482
gene-PSHA_RS03705	PSHA_RS03705	NC_007481.1	10108
gene-PSHA_RS03710	PSHA_RS03710	NC_007481.1	171
gene-PSHA_RS03715	PSHA_RS03715	NC_007481.1	3012
gene-PSHA_RS03720	PSHA_RS03720	NC_007481.1	3079
gene-PSHA_RS03725	PSHA_RS03725	NC_007481.1	781
gene-PSHA_RS03730	flgM	NC_007481.1	782
gene-PSHA_RS03735	flgA	NC_007481.1	1639
gene-PSHA_RS03740	PSHA_RS03740	NC_007481.1	2733
gene-PSHA_RS03745	PSHA_RS03745	NC_007481.1	745
gene-PSHA_RS03750	flgB	NC_007481.1	2086
gene-PSHA_RS03755	flgC	NC_007481.1	1212
gene-PSHA_RS03760	flgD	NC_007481.1	1348
gene-PSHA_RS03765	flgE	NC_007481.1	1536
gene-PSHA_RS03770	PSHA_RS03770	NC_007481.1	2712
gene-PSHA_RS03775	flgG	NC_007481.1	1224
gene-PSHA_RS03780	flgH	NC_007481.1	534
gene-PSHA_RS03785	PSHA_RS03785	NC_007481.1	459
gene-PSHA_RS03790	flgJ	NC_007481.1	4678
gene-PSHA_RS03795	flgK	NC_007481.1	2539
gene-PSHA_RS03800	flgL	NC_007481.1	931
gene-PSHA_RS03805	PSHA_RS03805	NC_007481.1	6183
gene-PSHA_RS03810	PSHA_RS03810	NC_007481.1	1557
gene-PSHA_RS03815	PSHA_RS03815	NC_007481.1	633
gene-PSHA_RS03820	fliD	NC_007481.1	2912
gene-PSHA_RS03825	PSHA_RS03825	NC_007481.1	834
gene-PSHA_RS03830	fliS	NC_007481.1	727
gene-PSHA_RS03835	PSHA_RS03835	NC_007481.1	1960
gene-PSHA_RS03840	PSHA_RS03840	NC_007481.1	119
gene-PSHA_RS03845	PSHA_RS03845	NC_007481.1	3760
gene-PSHA_RS03850	PSHA_RS03850	NC_007481.1	1308
gene-PSHA_RS03855	fliE	NC_007481.1	1944
gene-PSHA_RS03860	fliF	NC_007481.1	5147
gene-PSHA_RS03865	fliG	NC_007481.1	727
gene-PSHA_RS03870	fliH	NC_007481.1	430
gene-PSHA_RS03875	fliI	NC_007481.1	3883
gene-PSHA_RS03880	fliJ	NC_007481.1	408
gene-PSHA_RS03885	PSHA_RS03885	NC_007481.1	1837
gene-PSHA_RS03890	fliL	NC_007481.1	378
gene-PSHA_RS03895	fliM	NC_007481.1	838
gene-PSHA_RS03900	fliN	NC_007481.1	467
gene-PSHA_RS03905	fliO	NC_007481.1	195
gene-PSHA_RS03910	fliP	NC_007481.1	409
gene-PSHA_RS03915	fliQ	NC_007481.1	62
gene-PSHA_RS03920	fliR	NC_007481.1	174
gene-PSHA_RS03925	flhB	NC_007481.1	262
gene-PSHA_RS03930	flhA	NC_007481.1	3594
gene-PSHA_RS03935	flhF	NC_007481.1	4192
gene-PSHA_RS03940	PSHA_RS03940	NC_007481.1	1733
gene-PSHA_RS03945	PSHA_RS03945	NC_007481.1	1180
gene-PSHA_RS03950	cheY	NC_007481.1	683
gene-PSHA_RS03955	PSHA_RS03955	NC_007481.1	2834
gene-PSHA_RS03960	PSHA_RS03960	NC_007481.1	5208
gene-PSHA_RS03965	PSHA_RS03965	NC_007481.1	1234
gene-PSHA_RS03970	PSHA_RS03970	NC_007481.1	287
gene-PSHA_RS03975	PSHA_RS03975	NC_007481.1	529
gene-PSHA_RS03980	PSHA_RS03980	NC_007481.1	600
gene-PSHA_RS03985	PSHA_RS03985	NC_007481.1	751
gene-PSHA_RS03990	PSHA_RS03990	NC_007481.1	1057
gene-PSHA_RS03995	PSHA_RS03995	NC_007481.1	246
gene-PSHA_RS04000	PSHA_RS04000	NC_007481.1	29
gene-PSHA_RS04005	PSHA_RS04005	NC_007481.1	353
gene-PSHA_RS04010	ccmA	NC_007481.1	1295
gene-PSHA_RS04015	ccmB	NC_007481.1	980
gene-PSHA_RS04020	PSHA_RS04020	NC_007481.1	938
gene-PSHA_RS04025	ccmD	NC_007481.1	21
gene-PSHA_RS04030	ccmE	NC_007481.1	544
gene-PSHA_RS04035	PSHA_RS04035	NC_007481.1	1103
gene-PSHA_RS04040	PSHA_RS04040	NC_007481.1	422
gene-PSHA_RS04045	PSHA_RS04045	NC_007481.1	285
gene-PSHA_RS04050	ccmI	NC_007481.1	1043
gene-PSHA_RS04055	PSHA_RS04055	NC_007481.1	1024
gene-PSHA_RS04060	PSHA_RS04060	NC_007481.1	888
gene-PSHA_RS04065	putP	NC_007481.1	2291
gene-PSHA_RS04070	PSHA_RS04070	NC_007481.1	1035
gene-PSHA_RS04075	PSHA_RS04075	NC_007481.1	50
gene-PSHA_RS04080	PSHA_RS04080	NC_007481.1	105
gene-PSHA_RS04085	dsbB	NC_007481.1	632
gene-PSHA_RS04090	fadR	NC_007481.1	2821
gene-PSHA_RS04095	PSHA_RS04095	NC_007481.1	41132
gene-PSHA_RS04100	PSHA_RS04100	NC_007481.1	2289
gene-PSHA_RS04105	smpB	NC_007481.1	2615
gene-PSHA_RS04110	PSHA_RS04110	NC_007481.1	196
gene-PSHA_RS04115	PSHA_RS04115	NC_007481.1	396
gene-PSHA_RS04120	bamE	NC_007481.1	2713
gene-PSHA_RS04125	PSHA_RS04125	NC_007481.1	121
gene-PSHA_RS04135	PSHA_RS04135	NC_007481.1	164
gene-PSHA_RS04140	PSHA_RS04140	NC_007481.1	2357
gene-PSHA_RS04145	ilvC	NC_007481.1	22215
gene-PSHA_RS04150	ilvY	NC_007481.1	308
gene-PSHA_RS04155	PSHA_RS04155	NC_007481.1	233
gene-PSHA_RS04160	PSHA_RS04160	NC_007481.1	221
gene-PSHA_RS04165	PSHA_RS04165	NC_007481.1	2974
gene-PSHA_RS04170	PSHA_RS04170	NC_007481.1	767
gene-PSHA_RS04175	PSHA_RS04175	NC_007481.1	193
gene-PSHA_RS04180	PSHA_RS04180	NC_007481.1	1359
gene-PSHA_RS04185	PSHA_RS04185	NC_007481.1	1701
gene-PSHA_RS04190	PSHA_RS04190	NC_007481.1	317
gene-PSHA_RS04195	PSHA_RS04195	NC_007481.1	907
gene-PSHA_RS04200	PSHA_RS04200	NC_007481.1	216
gene-PSHA_RS04205	PSHA_RS04205	NC_007481.1	263
gene-PSHA_RS04210	PSHA_RS04210	NC_007481.1	74
gene-PSHA_RS04215	PSHA_RS04215	NC_007481.1	367
gene-PSHA_RS04220	PSHA_RS04220	NC_007481.1	1549
gene-PSHA_RS04225	PSHA_RS04225	NC_007481.1	493
gene-PSHA_RS04230	PSHA_RS04230	NC_007481.1	122
gene-PSHA_RS04235	yhbY	NC_007481.1	1199
gene-PSHA_RS04240	rlmE	NC_007481.1	1766
gene-PSHA_RS04245	ftsH	NC_007481.1	8790
gene-PSHA_RS04250	folP	NC_007481.1	1416
gene-PSHA_RS04255	glmM	NC_007481.1	2808
gene-PSHA_RS04260	tpiA	NC_007481.1	5802
gene-PSHA_RS04265	secG	NC_007481.1	2801
gene-PSHA_RS04270	PSHA_RS04270	NC_007481.1	292
gene-PSHA_RS04275	PSHA_RS04275	NC_007481.1	281
gene-PSHA_RS04280	PSHA_RS04280	NC_007481.1	296
gene-PSHA_RS04285	PSHA_RS04285	NC_007481.1	128
gene-PSHA_RS04290	PSHA_RS04290	NC_007481.1	67
gene-PSHA_RS04295	PSHA_RS04295	NC_007481.1	84
gene-PSHA_RS04300	PSHA_RS04300	NC_007481.1	115
gene-PSHA_RS04305	PSHA_RS04305	NC_007481.1	402
gene-PSHA_RS04310	PSHA_RS04310	NC_007481.1	34
gene-PSHA_RS04315	PSHA_RS04315	NC_007481.1	34
gene-PSHA_RS04320	PSHA_RS04320	NC_007481.1	69
gene-PSHA_RS04325	PSHA_RS04325	NC_007481.1	78
gene-PSHA_RS04330	PSHA_RS04330	NC_007481.1	24
gene-PSHA_RS04335	PSHA_RS04335	NC_007481.1	149
gene-PSHA_RS04340	PSHA_RS04340	NC_007481.1	232
gene-PSHA_RS04345	PSHA_RS04345	NC_007481.1	192
gene-PSHA_RS04350	PSHA_RS04350	NC_007481.1	149
gene-PSHA_RS04355	PSHA_RS04355	NC_007481.1	119
gene-PSHA_RS04360	PSHA_RS04360	NC_007481.1	276
gene-PSHA_RS04365	PSHA_RS04365	NC_007481.1	76
gene-PSHA_RS04370	PSHA_RS04370	NC_007481.1	22
gene-PSHA_RS04375	PSHA_RS04375	NC_007481.1	11
gene-PSHA_RS04380	PSHA_RS04380	NC_007481.1	95
gene-PSHA_RS04385	PSHA_RS04385	NC_007481.1	62
gene-PSHA_RS04390	PSHA_RS04390	NC_007481.1	117
gene-PSHA_RS04395	PSHA_RS04395	NC_007481.1	28
gene-PSHA_RS04400	PSHA_RS04400	NC_007481.1	13
gene-PSHA_RS04405	PSHA_RS04405	NC_007481.1	52
gene-PSHA_RS04410	PSHA_RS04410	NC_007481.1	43
gene-PSHA_RS04415	PSHA_RS04415	NC_007481.1	49
gene-PSHA_RS04420	PSHA_RS04420	NC_007481.1	46
gene-PSHA_RS04425	PSHA_RS04425	NC_007481.1	137
gene-PSHA_RS04430	PSHA_RS04430	NC_007481.1	138
gene-PSHA_RS04435	PSHA_RS04435	NC_007481.1	166
gene-PSHA_RS04440	PSHA_RS04440	NC_007481.1	180
gene-PSHA_RS04445	PSHA_RS04445	NC_007481.1	347
gene-PSHA_RS04450	PSHA_RS04450	NC_007481.1	1482
gene-PSHA_RS04455	PSHA_RS04455	NC_007481.1	128
gene-PSHA_RS04460	PSHA_RS04460	NC_007481.1	317
gene-PSHA_RS04465	rpsT	NC_007481.1	16315
gene-PSHA_RS04470	murJ	NC_007481.1	517
gene-PSHA_RS04475	ribF	NC_007481.1	2607
gene-PSHA_RS04480	ileS	NC_007481.1	11792
gene-PSHA_RS04485	lspA	NC_007481.1	595
gene-PSHA_RS04490	fkpB	NC_007481.1	1217
gene-PSHA_RS04495	ispH	NC_007481.1	3137
gene-PSHA_RS04500	PSHA_RS04500	NC_007481.1	187
gene-PSHA_RS04505	PSHA_RS04505	NC_007481.1	119
gene-PSHA_RS04510	pilV	NC_007481.1	663
gene-PSHA_RS04515	PSHA_RS04515	NC_007481.1	362
gene-PSHA_RS04520	PSHA_RS04520	NC_007481.1	167
gene-PSHA_RS04525	PSHA_RS04525	NC_007481.1	3064
gene-PSHA_RS04530	PSHA_RS04530	NC_007481.1	320
gene-PSHA_RS04535	PSHA_RS04535	NC_007481.1	42
gene-PSHA_RS04540	PSHA_RS04540	NC_007481.1	395
