Data File Name,2100 expert_High Sensitivity DNA Assay_DE13807144_2017-08-04_14-04-08.xad
102,-2.983805
102.05,-3.102804
102.1,-3.300062
102.15,-3.245179
102.2,-3.031508
102.25,-2.909637
102.3,-2.856371
102.35,-3.021531
102.4,-3.170033
102.45,-3.203007
102.5,-3.211631
102.55,-3.228837
102.6,-3.245716
102.65,-3.196697
102.7,-3.075477
102.75,-2.753029
102.8,-2.449563
102.85,-2.476974
102.9,-2.776041
102.95,-3.108903
103,-3.309179
103.05,-3.199903
103.1,-3.085773
103.15,-3.080776
103.2,-3.085842
103.25,-3.105814
103.3,-3.066419
103.35,-3.008226
103.4,-3.079781
103.45,-3.222271
103.5,-3.289271
103.55,-3.297345
103.6,-3.223734
103.65,-3.260821
103.7,-3.309037
103.75,-3.30584
103.8,-3.055464
103.85,-2.817082
103.9,-2.818586
103.95,-2.951397
104,-3.180269
104.05,-3.214797
104.1,-3.089109
104.15,-2.900841
104.2,-2.885284
104.25,-3.111197
104.3,-3.258623
104.35,-3.239678
104.4,-3.054062
104.45,-3.044324
104.5,-3.151608
104.55,-3.186446
104.6,-3.357423
104.65,-3.38416
104.7,-3.249679
104.75,-3.152085
104.8,-3.284227
104.85,-3.328822
104.9,-3.30533
104.95,-3.375665
105,-3.247327
105.05,-2.939038
105.1,-2.717893
105.15,-2.830141
105.2,-2.973149
105.25,-3.165514
105.3,-3.296215
105.35,-3.24282
105.4,-3.019825
105.45,-2.810269
105.5,-2.751164
105.55,-2.762133
105.6,-2.958001
105.65,-3.129011
105.7,-3.120523
105.75,-2.87324
105.8,-2.659044
105.85,-2.641811
105.9,-2.82642
105.95,-3.035133
106,-3.172435
106.05,-2.999053
106.1,-2.849136
106.15,-2.812819
106.2,-2.909035
106.25,-3.044394
106.3,-3.206657
106.35,-3.192134
106.4,-3.009766
106.45,-2.86555
106.5,-2.751389
106.55,-2.742395
106.6,-2.848529
106.65,-3.096987
106.7,-3.360349
106.75,-3.465278
106.8,-3.299972
106.85,-3.059809
106.9,-2.893099
106.95,-2.877241
107,-2.932236
107.05,-2.972714
107.1,-2.963908
107.15,-2.946386
107.2,-2.963884
107.25,-3.086622
107.3,-3.112647
107.35,-3.103764
107.4,-3.134751
107.45,-3.127398
107.5,-3.111193
107.55,-3.178679
107.6,-3.117094
107.65,-2.767259
107.7,-2.497878
107.75,-2.478329
107.8,-2.791472
107.85,-3.289728
107.9,-3.697612
107.95,-3.768241
108,-3.625908
108.05,-3.352342
108.1,-3.133409
108.15,-3.04859
108.2,-3.160301
108.25,-3.348238
108.3,-3.339353
108.35,-3.232146
108.4,-3.043357
108.45,-2.96699
108.5,-2.972058
108.55,-3.125522
108.6,-3.296022
108.65,-3.405636
108.7,-3.552736
108.75,-3.530042
108.8,-3.337777
108.85,-2.950057
108.9,-2.726752
108.95,-2.69983
109,-2.870121
109.05,-3.075972
109.1,-3.292969
109.15,-3.448117
109.2,-3.25814
109.25,-2.922579
109.3,-2.52819
109.35,-2.292942
109.4,-2.30885
109.45,-2.69465
109.5,-3.295892
109.55,-3.569289
109.6,-3.562485
109.65,-3.275401
109.7,-2.956225
109.75,-3.002644
109.8,-3.418136
109.85,-3.871226
109.9,-3.846797
109.95,-3.609659
110,-3.204334
110.05,-2.92081
110.1,-3.178921
110.15,-3.451979
110.2,-3.436643
110.25,-3.294478
110.3,-3.209291
110.35,-3.068328
110.4,-3.064485
110.45,-3.217232
110.5,-3.275451
110.55,-3.372469
110.6,-3.715754
110.65,-4.085923
110.7,-4.227848
110.75,-4.100298
110.8,-3.87327
110.85,-3.463502
110.9,-3.19615
110.95,-3.25164
111,-3.516969
111.05,-3.821755
111.1,-4.062646
111.15,-4.251584
111.2,-4.238892
111.25,-4.039977
111.3,-3.890682
111.35,-3.910187
111.4,-4.040651
111.45,-4.222118
111.5,-4.367095
111.55,-4.398946
111.6,-4.104316
111.65,-3.735366
111.7,-3.419326
111.75,-3.356317
111.8,-3.719038
111.85,-3.758985
111.9,-3.022421
111.95,-1.949284
112,-1.376544
112.05,-1.473408
112.1,-1.453334
112.15,1.606922E-02
112.2,3.646995
112.25,8.699208
112.3,15.18648
112.35,22.01408
112.4,30.30969
112.45,42.01255
112.5,56.54156
112.55,71.97855
112.6,84.78878
112.65,95.41795
112.7,103.2147
112.75,109.2793
112.8,114.6218
112.85,118.1032
112.9,120.2888
112.95,123.3283
113,128.5844
113.05,128.1954
113.1,119.4869
113.15,107.0384
113.2,93.32011
113.25,80.47578
113.3,71.51519
113.35,65.29868
113.4,56.11503
113.45,46.50529
113.5,39.17569
113.55,31.91341
113.6,25.89395
113.65,21.79203
113.7,17.88841
113.75,12.59833
113.8,8.76814
113.85,6.747128
113.9,6.06698
113.95,7.073122
114,8.457886
114.05,8.584791
114.1,7.830188
114.15,7.027986
114.2,5.60721
114.25,3.350567
114.3,1.550335
114.35,0.9202788
114.4,1.040323
114.45,1.893568
114.5,2.615107
114.55,2.368626
114.6,1.286078
114.65,0.6060018
114.7,0.7995451
114.75,0.8285328
114.8,0.7518394
114.85,0.8482076
114.9,0.9261928
114.95,0.8616502
115,1.334045
115.05,2.45446
115.1,2.677125
115.15,2.673411
115.2,2.739
115.25,2.526361
115.3,2.647712
115.35,3.102848
115.4,3.006866
115.45,2.243608
115.5,1.554348
115.55,0.4617602
115.6,-0.4952739
115.65,-0.8113348
115.7,-1.350962
115.75,-1.946828
115.8,-1.489739
115.85,-0.4213478
115.9,0.2423005
115.95,0.6778613
116,0.5051402
116.05,-0.6078391
116.1,-1.91243
116.15,-2.465891
116.2,-2.606834
116.25,-2.711308
116.3,-2.810898
116.35,-3.13313
116.4,-3.5993
116.45,-3.956123
116.5,-4.197079
116.55,-4.526768
116.6,-4.606597
116.65,-4.488477
116.7,-4.40483
116.75,-4.214427
116.8,-3.999376
116.85,-3.887946
116.9,-3.867375
116.95,-3.70571
117,-3.413843
117.05,-3.457874
117.1,-3.760674
117.15,-4.230713
117.2,-4.70795
117.25,-5.028651
117.3,-5.125226
117.35,-4.994743
117.4,-4.879419
117.45,-4.807261
117.5,-4.752691
117.55,-4.722631
117.6,-4.70449
117.65,-4.80998
117.7,-4.831589
117.75,-4.839626
117.8,-4.857191
117.85,-4.612756
117.9,-4.433994
117.95,-4.45581
118,-4.564754
118.05,-4.700929
118.1,-4.856862
118.15,-4.939676
118.2,-4.862848
118.25,-4.83803
118.3,-4.780841
118.35,-4.674939
118.4,-4.606395
118.45,-4.469944
118.5,-4.366208
118.55,-4.244256
118.6,-4.209092
118.65,-4.193766
118.7,-4.191459
118.75,-4.220229
118.8,-4.344169
118.85,-4.58038
118.9,-4.725772
118.95,-4.849402
119,-4.80214
119.05,-4.630913
119.1,-4.39038
119.15,-4.147789
119.2,-3.904601
119.25,-3.84539
119.3,-4.005364
119.35,-4.340236
119.4,-4.516503
119.45,-4.397433
119.5,-4.34739
119.55,-4.441858
119.6,-4.731998
119.65,-5.006503
119.7,-5.226878
119.75,-5.173026
119.8,-4.954738
119.85,-4.993213
119.9,-5.047377
119.95,-5.172424
120,-5.180558
120.05,-4.789813
120.1,-4.408751
120.15,-4.133958
120.2,-4.223465
120.25,-4.508118
120.3,-4.939201
120.35,-5.235055
120.4,-5.318523
120.45,-5.378965
120.5,-5.263045
120.55,-5.045536
120.6,-4.921671
120.65,-4.92067
120.7,-4.909572
120.75,-4.925235
120.8,-4.991851
120.85,-5.029407
120.9,-4.975198
120.95,-4.871344
121,-4.717145
121.05,-4.589652
121.1,-4.492184
121.15,-4.501263
121.2,-4.456621
121.25,-4.515965
121.3,-4.764023
121.35,-4.996491
121.4,-5.194104
121.45,-5.199791
121.5,-5.160628
121.55,-5.11665
121.6,-5.167315
121.65,-5.042169
121.7,-4.706213
121.75,-4.442856
121.8,-4.265776
121.85,-4.205123
121.9,-4.514389
121.95,-4.767887
122,-4.980985
122.05,-5.047734
122.1,-4.898513
122.15,-4.583489
122.2,-4.44652
122.25,-4.655553
122.3,-4.769217
122.35,-5.024709
122.4,-5.019917
122.45,-4.949828
122.5,-5.028457
122.55,-5.20085
122.6,-5.243861
122.65,-5.171538
122.7,-4.991396
122.75,-4.768795
122.8,-4.786866
122.85,-4.926562
122.9,-4.962574
122.95,-4.949864
123,-4.969237
123.05,-5.040659
123.1,-5.037603
123.15,-5.106017
123.2,-5.110492
123.25,-5.029589
123.3,-4.996758
123.35,-4.926561
123.4,-4.81629
123.45,-4.642273
123.5,-4.62221
123.55,-4.887017
123.6,-4.896081
123.65,-4.633267
123.7,-4.378101
123.75,-4.391214
123.8,-4.631475
123.85,-4.955988
123.9,-5.265669
123.95,-5.216975
124,-4.931848
124.05,-4.67204
124.1,-4.493553
124.15,-4.484372
124.2,-4.678141
124.25,-4.905967
124.3,-5.020432
124.35,-5.070471
124.4,-5.073072
124.45,-5.224765
124.5,-5.31964
124.55,-5.412661
124.6,-5.353849
124.65,-5.322102
124.7,-5.309146
124.75,-5.311377
124.8,-5.366512
124.85,-5.262682
124.9,-5.285581
124.95,-5.244904
125,-5.253648
125.05,-5.266229
125.1,-5.269468
125.15,-5.156033
125.2,-4.916739
125.25,-4.901203
125.3,-4.934371
125.35,-5.099836
125.4,-5.263108
125.45,-5.358703
125.5,-5.299788
125.55,-5.249719
125.6,-5.364306
125.65,-5.369435
125.7,-5.335577
125.75,-5.274405
125.8,-5.308975
125.85,-5.211926
125.9,-5.213775
125.95,-5.204012
126,-5.201647
126.05,-5.277881
126.1,-5.360786
126.15,-5.421161
126.2,-5.33322
126.25,-5.31063
126.3,-5.352392
126.35,-5.332211
126.4,-5.215985
126.45,-5.116338
126.5,-4.996642
126.55,-4.871521
126.6,-4.849289
126.65,-5.028875
126.7,-5.112231
126.75,-5.321033
126.8,-5.468328
126.85,-5.4436
126.9,-5.373939
126.95,-5.410881
127,-5.491195
127.05,-5.517447
127.1,-5.559944
127.15,-5.271836
127.2,-5.110583
127.25,-5.132223
127.3,-5.244023
127.35,-5.378456
127.4,-5.470139
127.45,-5.486244
127.5,-5.399175
127.55,-5.452723
127.6,-5.453086
127.65,-5.43097
127.7,-5.449281
127.75,-5.491882
127.8,-5.491882
127.85,-5.491882
127.9,-5.491882
127.95,-5.491882
128,-5.491882
128.05,-5.491882
128.1,-5.491882
128.15,-5.491882
128.2,-5.491882
128.25,-5.491882
128.3,-5.491882
128.35,-5.491882
128.4,-5.491882
128.45,-5.491882
128.5,-5.491882
128.55,-5.491882
128.6,-5.491882
128.65,-5.491882
128.7,-5.491882
128.75,-5.491882
128.8,-5.491882
128.85,-5.491882
128.9,-5.491882
128.95,-5.491882
129,-5.491882
129.05,-5.491882
129.1,-5.491882
129.15,-5.491882
129.2,-5.491882
129.25,-5.491882
129.3,-5.491882
129.35,-5.491882
129.4,-5.491882
129.45,-5.491882
129.5,-5.491882
129.55,-5.491882
129.6,-5.491882
129.65,-5.491882
129.7,-5.491882
129.75,-5.491882
129.8,-5.491882
129.85,-5.491882
129.9,-5.491882
129.95,-5.491882
130,-5.491882
130.05,-5.491882
130.1,-5.491882
130.15,-5.491882
130.2,-5.491882
130.25,-5.491882
130.3,-5.491882
130.35,-5.491882
130.4,-5.491882
130.45,-5.491882
130.5,-5.491882
130.55,-5.491882
130.6,-5.491882
130.65,-5.491882
130.7,-5.491882
130.75,-5.491882
130.8,-5.491882
130.85,-5.491882
130.9,-5.491882
130.95,-5.491882
131,-5.491882
131.05,-5.491882
131.1,-5.491882
131.15,-5.491882
131.2,-5.491882
131.25,-5.491882
131.3,-5.491882
131.35,-5.491882
131.4,-5.491882
131.45,-5.491882
131.5,-5.491882
131.55,-5.491882
131.6,-5.491882
131.65,-5.491882
131.7,-5.491882
131.75,-5.491882
131.8,-5.491882
131.85,-5.491882
131.9,-5.491882
131.95,-5.491882
132,-5.491882
132.05,-5.491882
132.1,-5.491882
132.15,-5.491882
132.2,-5.491882
132.25,-5.491882
132.3,-5.491882
132.35,-5.491882
132.4,-5.491882
132.45,-5.491882
132.5,-5.491882
132.55,-5.491882
132.6,-5.491882
132.65,-5.491882
132.7,-5.491882
132.75,-5.491882
132.8,-5.491882
132.85,-5.491882
132.9,-5.491882
132.95,-5.491882
133,-5.491882
133.05,-5.491882
133.1,-5.491882
133.15,-5.491882
133.2,-5.491882
133.25,-5.491882
133.3,-5.491882
133.35,-5.491882
133.4,-5.491882
133.45,-5.491882
133.5,-5.491882
133.55,-5.491882
133.6,-5.491882
133.65,-5.491882
133.7,-5.491882
133.75,-5.491882
133.8,-5.491882
133.85,-5.491882
133.9,-5.491882
133.95,-5.491882
134,-5.491882
134.05,-5.491882
134.1,-5.491882
134.15,-5.491882
134.2,-5.491882
134.25,-5.491882
134.3,-5.491882
134.35,-5.491882
134.4,-5.491882
134.45,-5.491882
134.5,-5.491882
134.55,-5.491882
134.6,-5.491882
134.65,-5.491882
134.7,-5.491882
134.75,-5.491882
134.8,-5.491882
134.85,-5.491882
134.9,-5.491882
134.95,-5.491882
135,-5.491882
135.05,-5.491882
135.1,-5.491882
135.15,-5.491882
135.2,-5.491882
135.25,-5.491882
135.3,-5.491882
135.35,-5.491882
135.4,-5.491882
135.45,-5.491882
135.5,-5.491882
135.55,-5.491882
135.6,-5.491882
135.65,-5.491882
135.7,-5.491882
135.75,-5.491882
135.8,-5.491882
135.85,-5.491882
135.9,-5.491882
135.95,-5.491882
136,-5.491882
136.05,-5.491882
136.1,-5.491882
136.15,-5.491882
136.2,-5.491882
136.25,-5.491882
136.3,-5.491882
136.35,-5.491882
136.4,-5.491882
136.45,-5.491882
136.5,-5.491882
136.55,-5.491882
136.6,-5.491882
136.65,-5.491882
136.7,-5.491882
136.75,-5.491882
136.8,-5.491882
136.85,-5.491882
136.9,-5.491882
136.95,-5.491882
137,-5.491882
137.05,-5.491882
137.1,-5.491882
137.15,-5.491882
137.2,-5.491882
137.25,-5.491882
137.3,-5.491882
137.35,-5.491882
137.4,-5.491882
137.45,-5.491882
137.5,-5.491882
137.55,-5.491882
137.6,-5.491882
137.65,-5.491882
137.7,-5.491882
137.75,-5.491882
137.8,-5.491882
137.85,-5.491882
137.9,-5.491882
137.95,-5.491882
138,-5.491882
 
Alignment,On
