CTRL-rep1	CTRL-rep2	CTRL-rep3	ESRP-DKO-rep1	ESRP-DKO-rep2	ESRP-DKO-rep3	
8.63803	9.869767	10.06805	9.805392	10.5367565	10.176202	
8.664375	9.89186	10.073818	9.83216	10.530922	10.168192	
8.672394	9.908139	10.088915	9.88615	10.523921	10.174312	
8.639175	9.888372	10.078612	9.81647	10.604434	10.147936	
8.635738	9.904651	10.10867	9.800472	10.614936	10.142201	
8.641791	9.906868	10.166667	9.802834	10.68655	10.154817	
8.629885	9.945222	10.119351	9.814421	10.697076	10.178572	
8.622555	9.962661	10.118193	9.799054	10.684211	10.104838	
8.624424	9.9614935	10.150812	9.808511	10.677193	10.067972	
8.622402	9.995333	10.125436	9.851895	10.662368	10.104046	
8.672055	9.984831	10.229965	9.939573	10.678404	10.113426	
8.660508	9.955659	10.061556	9.885071	10.6244135	10.107763	
8.67552	9.927654	10.059234	9.852906	10.60282	10.1552725	
8.661663	9.836257	10.076655	9.902613	10.607059	10.197216	
8.65358	9.832748	10.063879	9.940476	10.591284	10.182135	
8.689017	9.836065	10.078978	9.938095	10.586573	10.153132	
8.704861	9.825527	10.096399	9.997613	10.591981	10.130081	
8.707995	9.903981	10.110337	9.965394	10.603773	10.1430235	
8.699884	9.908665	10.077817	10.013158	10.626919	10.111758	
8.696055	9.877049	10.049942	9.989235	10.647754	10.086146	
8.700349	9.85463	10.194412	10.101796	10.604733	10.115251	
8.689174	9.848769	10.319347	10.079137	10.592417	10.105937	
8.73574	9.904929	10.303384	10.02641	10.57109	10.087311	
8.757576	9.952996	10.292056	10.018007	10.567535	10.081585	
8.799066	9.955347	10.315789	10.0625	10.581258	10.089744	
8.777778	10.001178	10.286885	10.132212	10.589774	10.108392	
8.7892275	9.987043	10.309859	10.173077	10.625	10.115385	
8.760844	9.9375	10.323944	10.196149	10.484524	10.121212	
8.724178	9.915094	10.271445	10.16747	10.460072	10.113053	
8.820422	9.873672	10.292597	10.116867	10.43385	10.214703	
8.7899065	9.861865	10.252644	10.0951805	10.450537	10.216122	
8.855294	9.854781	10.244706	10.108827	10.501797	10.2400465	
8.865882	9.8487	10.232586	10.087062	10.495204	10.279343	
8.889281	9.856635	10.273373	10.118501	10.533013	10.264085	
8.899764	9.862396	10.242603	10.121065	10.5463295	10.258216	
8.929162	9.865955	10.268957	10.132281	10.573671	10.26	
8.961039	9.859691	10.274346	10.149635	10.584039	10.267058	
8.959811	9.788347	10.250594	10.153285	10.605327	10.252358	
8.970449	9.941736	10.25772	10.190997	10.656175	10.280661	
9.0863905	9.958333	10.248219	10.2475605	10.642858	10.257379	
9.093602	9.944048	10.236905	10.272284	10.655758	10.280142	
9.07346	9.954708	10.232142	10.469438	10.667879	10.229857	
9.040332	9.958283	10.116806	10.51348	10.725395	10.206651	
9.016607	9.938022	10.0989275	10.517157	10.705596	10.180523	
8.992883	9.90584	9.926014	10.3554735	10.696712	10.243468	
8.954923	9.904649	9.90681	10.361624	10.682095	10.233056	
9.02847	9.8829155	9.880526	10.312423	10.735366	10.248513	
9.053381	9.591617	9.879331	10.301724	10.748474	10.229762	
9.083036	9.624701	9.872163	10.307881	10.777778	10.25	
9.041568	9.629807	9.875747	10.364982	10.861858	10.234524	
8.979762	9.600962	9.896057	10.342787	10.938875	10.232975	
8.936905	9.532452	9.921053	10.326757	10.930318	10.243728	
8.925	9.54272	9.900479	10.32963	10.92665	10.235364	
8.941458	9.613993	9.910072	10.307787	10.963235	10.236842	
8.956989	9.639225	9.95078	10.326329	10.905637	10.235929	
8.966507	9.671117	9.929172	10.325062	10.921376	10.202881	
8.9497	9.673966	9.94351	10.313044	10.961776	10.216086	
8.946108	9.648418	9.971119	10.3109455	10.969173	10.080432	
8.979616	9.585366	9.959085	10.308457	10.849382	10.045618	
9.005995	9.619513	9.942168	10.317559	10.841975	10.069712	
9.041966	9.590964	9.937198	10.290524	10.839308	10.105897	
8.97479	9.616137	9.927448	10.113608	10.845297	10.112048	
8.9903965	9.655637	9.926239	10.113608	10.807931	10.1204815	
9.012019	9.710784	9.94075	10.103621	10.80917	10.145959	
9.040865	9.710073	9.928572	10.103621	10.812887	10.250905	
9.077016	9.70516	9.929782	10.137328	10.8449135	10.212561	
9.057762	9.743243	9.921308	10.166042	10.81118	10.198068	
9.032491	9.769988	9.911622	10.165	10.870485	10.170496	
9.09058	9.753695	9.906667	10.120151	10.855542	10.16445	
9.048309	9.786683	9.925971	10.12766	10.902864	10.202424	
9.009662	9.76267	9.915049	10.006258	10.889166	10.232727	
8.863526	9.794555	9.928398	10.001251	11.011208	10.235151	
8.839372	9.763321	9.904126	10.006258	10.973783	10.23236	
8.813785	9.719951	9.859223	9.973717	10.991261	10.232643	
8.864407	9.723325	9.792476	9.909887	10.986233	10.245421	
8.842424	9.707196	9.803398	9.89612	11.021276	10.228327	
8.828883	9.681142	9.781553	9.8283205	11.0	10.1835985	
8.84466	9.665012	9.779805	9.834379	10.987484	10.237454	
8.830097	9.689826	9.780755	9.806775	11.010025	10.234069	
8.824029	9.683229	9.745122	9.831869	11.0125475	10.288698	
8.853155	9.691543	9.737485	9.800502	10.967337	10.280098	
8.857837	9.669154	9.916972	9.806775	10.9246235	10.265356	
8.857837	9.71393	9.8779	9.778894	10.943397	10.289409	
8.879708	9.685324	9.874237	9.763522	10.957125	10.270936	
8.875913	9.678305	9.871795	9.745592	10.958333	10.281482	
8.888078	9.660848	9.807082	9.788413	10.95707	10.240741	
8.863747	9.695761	9.838828	9.806818	10.930555	10.114957	
8.888889	9.7665415	9.802197	9.857324	10.931645	10.119901	
8.906863	9.7425	9.820293	9.85101	10.934093	10.084158	
8.942261	9.745933	9.826406	9.902532	10.916349	10.111525	
8.922605	9.757196	9.826406	9.922785	10.910012	10.057001	
8.93481	9.849624	9.773839	9.907595	10.991117	10.057001	
8.931119	9.828105	9.764706	9.865823	10.965736	10.093284	
8.942119	9.873897	9.764418	9.891002	10.969504	10.090909	
8.935961	9.883985	9.761963	9.922687	10.936387	10.080947	
8.94335	9.852459	9.667484	9.95564	10.965649	10.083437	
8.95197	9.839646	9.6650305	9.937659	10.836943	10.109862	
8.937192	9.798988	9.662162	9.9198475	10.849682	10.097379	
8.937192	9.816688	9.663391	9.9071245	10.783163	10.09375	
8.908754	9.802781	9.646192	9.913265	10.743623	10.0575	
8.912454	9.793932	9.646192	9.911878	10.719388	10.04875	
8.922318	9.83818	9.655597	9.885057	10.696428	10.025	
8.776267	9.888748	9.723798	9.879949	10.715561	10.031289	
8.752169	9.907712	9.77284	9.814815	10.696041	10.048872	
8.79306	9.911392	9.774074	9.887468	10.7164755	10.017544	
8.78882	9.896202	9.804938	9.933418	10.716666	10.0	
8.78607	9.885932	9.840741	9.964103	10.739691	9.977415	
8.824189	9.813688	9.845679	9.898718	10.713549	9.996231	
8.811721	9.808619	9.823457	9.876765	10.67742	9.997487	
8.83	9.777637	9.823238	9.87018	10.67871	9.994975	
8.846058	9.770013	9.830655	9.858612	10.72	9.98239	
8.8372965	9.771283	9.816832	9.8509	10.741602	9.979875	
8.836045	9.729008	9.762082	9.777635	10.765847	9.950943	
8.8182955	9.702291	9.763321	9.791774	10.75	9.971069	
8.813283	9.688295	9.762082	9.804376	10.753886	9.927044	
8.814536	9.732824	9.700993	9.842784	10.722798	9.94717	
8.802005	9.731552	9.688585	9.868557	10.6896105	9.935849	
8.770677	9.726463	9.710918	9.863226	10.6896105	9.922012	
8.780427	9.723214	9.693168	10.020672	10.703125	9.919395	
8.7917185	9.704981	9.720149	10.0530405	10.734375	9.989899	
8.785176	9.745524	9.720698	10.064683	10.752281	9.901266	
8.786163	9.723785	9.715	10.09185	10.762712	9.874683	
8.77204	9.696931	9.72	10.093143	10.7783575	9.887199	
8.744332	9.601023	9.7075	10.105059	10.771838	9.860229	
8.727616	9.53265	9.67875	10.068742	10.761408	9.848408	
8.728878	9.542308	9.65375	10.058441	10.771541	9.803572	
8.720051	9.5308485	9.66	10.127273	10.754569	9.806123	
8.702396	9.520566	9.5775	10.105469	10.786928	9.865729	
8.702396	9.521851	9.54625	10.1432295	10.750327	9.808184	
8.68348	9.5786085	9.58	10.222946	10.732026	9.841025	
8.685208	9.58634	9.53625	10.2607565	10.700262	9.808974	
8.636709	9.549678	9.53	10.373368	10.66754	9.815147	
8.63038	9.562742	9.54	10.39034	10.672775	9.830335	
8.530535	9.633766	9.414053	10.380078	10.65046	9.812903	
8.519084	9.6085825	9.389447	10.383706	10.62812	9.813472	
8.536896	9.53316	9.386934	10.404731	10.65046	9.777202	
8.503184	9.559168	9.220126	10.429698	10.672799	9.77821	
8.471265	9.578878	9.216624	10.42707	10.693017	9.881971	
8.4827585	9.560784	9.226986	10.412615	10.69697	9.875324	
8.430396	9.541285	9.235813	10.337713	10.707124	9.792208	
8.448849	9.463255	9.196721	10.31406	10.697889	9.777634	
8.481434	9.43832	9.2093315	10.304862	10.692206	9.7711315	
8.524359	9.541995	9.199244	10.238472	10.656085	9.800781	
8.528205	9.5427065	9.184111	10.196311	10.628647	9.8307295	
8.533334	9.527632	9.176767	10.150198	10.694961	9.839635	
8.546272	9.521739	9.204804	10.191041	10.659151	9.800522	
8.548263	9.504611	9.204804	10.035573	10.6679945	9.842036	
8.574742	9.524374	9.1984825	10.055409	10.606667	9.796345	
8.576775	9.520422	9.193671	10.056728	10.568	9.779373	
8.593023	9.509234	9.170886	10.040897	10.578104	9.7689295	
8.595084	9.447229	9.207858	10.014531	10.639893	9.760784	
8.583657	9.396301	9.184479	10.0291	10.613941	9.769633	
8.574026	9.416117	9.199745	10.021164	10.553763	9.773263	
8.544864	9.379128	9.2076435	9.996026	10.560484	9.719528	
8.517555	9.404227	9.189809	9.988079	10.5746975	9.71916	
8.474643	9.412153	9.182398	9.985431	10.566038	9.743758	
8.460338	9.429139	9.176021	10.037135	10.439353	9.767105	
8.452412	9.435013	9.130102	10.07427	10.446693	9.793149	
8.452412	9.431607	9.128826	10.096817	10.4716215	9.802111	
8.418513	9.460107	9.156888	10.098404	10.447903	9.815304	
8.4543085	9.4540615	9.148149	10.06	10.428958	9.776455	
8.435294	9.459279	9.162612	10.046729	10.410013	9.782494	
8.430628	9.41522	9.117798	10.097593	10.373478	9.771883	
8.403141	9.413654	9.120358	10.104278	10.377537	9.781915	
8.420708	9.418231	9.109115	10.110963	10.384511	9.77763	
8.43364	9.379356	9.136422	10.093583	10.365489	9.797604	
8.383706	9.371314	9.166023	10.064171	10.327446	9.869508	
8.354796	9.349866	9.172459	10.026738	10.346049	9.881333	
8.345598	9.293566	9.314838	10.085791	10.3297	9.974633	
8.34079	9.298927	9.30491	10.116778	10.373806	9.895582	
8.375	9.32349	9.294574	10.083446	10.351978	9.890983	
8.380449	9.340054	9.286821	10.132075	10.3560705	9.858681	
8.377984	9.34724	9.300518	10.11725	10.34153	9.7456255	
8.318302	9.368421	9.303896	10.118758	10.3529415	9.734501	
8.316977	9.357625	9.299089	10.151147	10.341997	9.731081	
8.306366	9.350877	9.26918	10.186234	10.246238	9.739189	
8.325365	9.365722	9.244473	10.19973	10.2739725	9.714092	
8.320053	9.378378	9.202861	10.205129	10.341564	9.718157	
8.312085	9.38701	9.187256	10.190284	10.3127575	9.694293	
8.346614	9.369418	9.187256	10.162162	10.203018	9.712925	
8.316911	9.381793	9.014304	9.943167	10.30674	9.668033	
8.290279	9.410884	9.019531	9.97832	10.285912	9.749658	
8.295606	9.407357	8.996094	9.99729	10.289073	9.723666	
8.319092	9.40382	8.997393	9.994573	10.300554	9.902606	
8.321285	9.439726	8.975228	10.0	10.4375	9.961486	
8.327517	9.419753	9.003917	9.960651	10.4152775	9.983448	
8.3598385	9.434066	9.037958	9.975477	10.383543	9.955679	
8.367568	9.365888	9.112861	10.091781	10.399442	10.01803	
8.33919	9.2971115	9.147368	10.100275	10.254902	10.008333	
8.316216	9.320496	9.140789	10.116758	10.268908	10.048678	
8.290541	9.367263	9.176781	10.141678	10.252101	10.041724	
8.321622	9.287879	9.180738	10.127923	10.198033	10.080893	
8.293478	9.243802	9.215323	10.11708	10.245787	10.121678	
8.293478	9.266207	9.206349	10.118457	10.231742	10.11049	
8.256793	9.267586	9.221192	10.139118	10.217696	10.111888	
8.25034	9.265193	9.209271	10.139118	10.220506	10.158263	
8.222374	9.239281	9.2749	10.157024	10.19209	10.189341	
8.144231	9.248266	9.288564	10.162984	10.246459	10.149507	
8.139118	9.244445	9.302139	10.188106	10.215603	10.112835	
8.118621	9.273611	9.29585	10.171508	10.221591	10.128531	
8.104828	9.21727	9.289544	10.141079	10.174037	10.221276	
8.08852	9.203342	9.303356	10.13278	10.213467	10.245014	
8.059557	9.114206	9.304698	10.137119	10.220631	10.249643	
8.072122	9.083798	9.280914	10.127424	10.265804	10.251429	
8.006954	9.05042	9.273216	10.14147	10.28161	10.247143	
8.030726	9.035014	9.262803	10.127778	10.283046	10.258942	
8.037763	9.06882	9.233153	10.2075205	10.278735	10.2765045	
8.046219	9.060393	9.302294	10.221449	10.286743	10.252149	
8.085554	9.066011	9.32973	10.229051	10.300578	10.266858	
8.101124	9.0591545	9.346467	10.195531	10.285094	10.281205	
8.107042	9.0706215	9.3863945	10.192738	10.24058	10.329986	
8.117231	9.094633	9.390476	10.174581	10.221739	10.35581	
8.101695	9.101695	9.388284	10.177374	10.175363	10.321839	
8.107496	9.127119	9.260218	10.131469	10.142029	10.310791	
8.114894	9.164074	9.237381	10.1020975	10.136231	10.341041	
8.151773	9.171145	9.240767	10.1036415	10.143686	10.342981	
8.120739	9.15461	9.191781	10.05042	10.148255	10.360869	
8.106837	9.139205	9.175343	10.0210085	10.163028	10.329942	
8.102858	9.136752	9.154795	10.012623	10.2	10.301749	
8.084286	9.146724	9.135802	10.012623	10.172263	10.306123	
8.100143	9.188034	9.161865	10.046284	10.197081	10.33965	
8.111588	9.257834	9.178817	10.103932	10.232456	10.378102	
8.127325	9.284901	9.195592	10.112676	10.204978	10.407895	
8.135908	9.245014	9.122589	10.111424	10.217009	10.454679	
8.148784	9.256411	9.11708	10.079096	10.240469	10.418129	
8.161659	9.275321	9.119835	10.090524	10.286344	10.47724	
8.144492	9.251429	9.128099	10.089235	10.286344	10.517647	
8.216332	9.244286	9.103591	10.065156	10.267254	10.39028	
8.197708	9.261803	9.082873	10.031161	10.236765	10.405604	
8.2066	9.282235	9.078947	10.048227	10.270588	10.40413	
8.231322	9.276901	9.090028	10.002837	10.322059	10.420975	
8.211206	9.301724	9.059557	10.039717	10.328424	10.527408	
8.202586	9.2744255	9.079057	10.005673	10.3446245	10.571852	
8.217266	9.254676	9.055633	10.024148	10.266568	10.555555	
8.240634	9.257925	9.075314	10.041252	10.256259	10.681547	
8.24928	9.256484	9.048951	10.062589	10.278761	10.674108	
8.23088	9.2785	9.078321	10.098151	10.32	10.748137	
8.221098	9.242424	9.072727	10.064102	10.295252	10.719821	
8.242775	9.213564	9.084151	10.177143	10.273402	10.643815	
8.23589	9.247109	9.102528	9.833811	10.275297	10.550075	
8.187228	9.274567	9.081461	9.845272	10.265276	10.54559	
8.159652	9.33237	9.070225	9.838109	10.23845	10.523169	
8.174672	9.373372	9.036517	9.784792	10.256717	10.542601	
8.191521	9.377713	8.994374	9.706475	10.264574	10.553064	
8.216374	9.384058	8.9915495	9.755396	10.267964	10.537425	
8.22076	9.354651	9.004231	9.738817	10.252253	10.47976	
8.2090645	9.372635	8.991537	9.731602	10.367867	10.442279	
8.201755	9.336735	8.899717	9.897399	10.280781	10.409295	
8.219298	9.253644	8.923729	9.876812	10.301802	10.382309	
8.220913	9.28655	8.957567	9.901163	10.343373	10.403298	
8.217456	9.274854	8.981586	9.864234	10.337858	10.408408	
8.239645	9.274854	8.922096	9.79854	10.280543	10.384384	
8.294378	9.324523	8.919264	9.770468	10.28852	10.323308	
8.324445	9.301914	8.933333	9.75	10.334342	10.321267	
8.328889	9.276877	8.958865	9.77193	10.324243	10.337858	
8.313056	9.286558	8.975852	9.783309	10.365151	10.421851	
8.327893	9.289513	8.975818	9.765739	10.368182	10.403642	
8.335312	9.286983	8.97151	9.771596	10.385432	10.403642	
8.261127	9.29037	8.990028	9.750733	10.3763275	10.39909	
8.267858	9.328889	9.018572	9.755132	10.332322	10.473445	
8.28763	9.378338	9.0014305	9.703813	10.355623	10.456753	
8.318386	9.430906	9.025825	9.669603	10.391172	10.48554	
8.303438	9.467262	9.045911	9.676946	10.414003	10.464939	
8.306887	9.470939	9.045911	9.697504	10.424658	10.487023	
8.314371	9.456036	9.207194	9.70044	10.390244	10.470948	
8.3213215	9.461884	9.210375	9.672541	10.390506	10.477727	
8.300301	9.476831	9.152958	9.627941	10.383435	10.485407	
8.300752	9.434978	9.144508	9.596465	10.374233	10.474654	
8.311747	9.426009	9.138929	9.563422	10.390169	10.46	
8.334337	9.445441	9.095791	9.5613	10.375	10.501543	
8.308735	9.33982	9.129738	9.579882	10.3549385	10.530139	
8.317771	9.288922	9.110949	9.5887575	10.344136	10.554869	
8.346386	9.289355	9.121345	9.571852	10.352396	10.548686	
8.314759	9.3213215	9.130307	9.597037	10.315301	10.518576	
8.365964	9.312312	9.142229	9.682021	10.306027	10.481366	
8.373494	9.3509035	9.121701	9.751488	10.334365	10.488336	
8.373494	9.340875	9.118769	9.755953	10.23839	10.4081	
8.408748	9.274924	9.111437	9.729167	10.149068	10.369159	
8.430513	9.328267	9.186115	9.71237	10.177294	10.321875	
8.456883	9.344985	9.17873	9.723881	10.167963	10.303599	
8.40606	9.323709	9.155096	9.731343	10.1484375	10.305164	
8.38088	9.325723	9.18787	9.758982	10.1518	10.280126	
8.332827	9.327245	9.245171	9.73503	10.185244	10.317684	
8.3145895	9.362252	9.255953	9.738024	10.145997	10.330203	
8.312024	9.383562	9.313433	9.766117	10.144427	10.287284	
8.310502	9.396341	9.307922	9.763909	10.142858	10.290423	
8.310502	9.339939	9.281016	9.769925	10.113208	10.274725	
8.267884	9.287023	9.22571	9.742857	10.08189	10.276295	
8.252664	9.3027525	9.239163	9.722892	10.072441	10.2688675	
8.251524	9.310397	9.239163	9.74247	10.108832	10.245669	
8.246951	9.261468	9.221226	9.6365	10.055205	10.234646	
8.250381	9.256529	9.216742	9.677225	10.072556	10.236593	
8.279141	9.223077	9.201794	9.676737	9.8864355	10.217666	
8.271472	9.224615	9.177877	9.720544	9.839117	10.206625	
8.282642	9.203077	9.179372	9.708459	9.807267	10.210111	
8.263077	9.200308	9.144993	9.679274	9.818038	10.2325945	
8.290123	9.224961	9.1497	9.694403	9.832278	10.274603	
8.302937	9.214175	9.155688	9.683812	9.806962	10.280952	
8.309119	9.232666	9.179641	9.672728	9.824089	10.247619	
8.32248	9.245749	9.184132	9.680303	9.816165	10.301587	
8.333333	9.196594	9.162162	9.709091	9.806656	10.340222	
8.305427	9.193499	9.164157	9.726859	9.730159	10.303657	
8.321428	9.198142	9.134238	9.703648	9.8	10.267091	
8.281055	9.215504	9.137255	9.707763	9.8426075	10.262739	
8.276398	9.213953	9.098336	9.701674	9.789809	10.2272	
8.306376	9.215504	9.039334	9.693598	9.733652	10.203526	
8.293935	9.200311	9.007565	9.675304	9.738437	10.192307	
8.286604	9.232087	9.003026	9.6839695	9.746411	10.208668	
8.302652	9.21028	8.950076	9.705973	9.78115	10.247173	
8.284375	9.248438	8.922844	9.691718	9.781701	10.235865	
8.285937	9.2375	8.816944	9.665645	9.776886	10.208401	
8.323944	9.209375	8.915152	9.701538	9.792937	10.169628	
8.2942095	9.196875	8.924242	9.684615	9.799358	10.171521	
8.29717	9.201563	8.899696	9.664099	9.826366	10.158576	
8.305032	9.189062	8.922492	9.628659	9.803543	10.142626	
8.303937	9.160937	8.926941	9.640432	9.772581	10.124798	
8.31388	9.151563	8.920853	9.664606	9.76252	10.121754	
8.417062	9.164577	8.908676	9.689336	9.793215	10.152845	
8.387658	9.163265	8.91172	9.704791	9.789984	10.178862	
8.4145565	9.21978	8.928353	9.75387	9.791599	10.1712885	
8.370254	9.254317	8.957317	9.789474	9.830372	10.202284	
8.36867	9.257457	8.919084	9.7739935	9.8691435	10.210441	
8.393651	9.27673	8.934351	9.745736	9.864297	10.210784	
8.386328	9.284591	8.940458	9.755039	9.890145	10.20915	
8.389154	9.246057	8.951145	9.75814	9.88835	10.181373	
8.403509	9.276462	8.974006	9.784162	9.881877	10.19281	
8.476038	9.389857	8.981651	9.787267	9.864078	10.178104	
8.4384	9.465818	8.995413	9.800933	9.834951	10.164204	
8.451769	9.535885	8.958715	9.741836	9.810372	10.190789	
8.453376	9.682109	9.027523	9.780374	9.996758	10.152961	
8.42283	9.661342	9.058104	9.807813	9.949757	10.152961	
8.455716	9.730032	9.050536	9.795313	9.907618	10.139803	
8.450886	9.750799	9.061255	9.86072	9.896273	10.098846	
8.496774	9.747603	9.05513	9.834116	9.880065	10.056013	
8.46129	9.7776	9.082695	9.816901	9.873377	10.059406	
8.437097	9.8288	9.09049	9.810345	9.82439	10.018152	
8.455573	9.8288	9.08589	9.821317	9.7252035	10.018152	
8.465266	9.857142	9.058282	9.816614	9.729642	10.018152	
8.452342	9.84058	9.058282	9.757053	9.698697	10.039604	
8.452342	9.882258	9.042945	9.749216	9.716613	10.099174	
8.422078	9.907767	9.053681	9.702194	9.722222	10.11755	
8.410714	9.9189625	9.056923	9.678683	9.702615	10.134328	
8.423701	9.88979	9.089368	9.711146	9.696078	10.193011	
8.38961	9.837926	9.089368	9.713837	9.696078	10.189684	
8.447154	9.781199	9.111111	9.754717	9.725491	10.0998335	
8.42439	9.815235	9.154559	9.762579	9.705882	10.023294	
8.4	9.76461	9.116099	9.785827	9.70915	10.073212	
8.371335	9.761364	9.108359	9.784252	9.70098	10.143095	
8.567699	9.772358	9.11938	9.79653	9.707517	10.156406	
8.570261	9.785366	9.085403	9.782334	9.691803	10.19	
8.571896	9.770732	9.059006	9.7361765	9.704918	10.176666	
8.593137	9.80813	9.029503	9.725119	9.681967	10.191667	
8.597382	9.8	9.055901	9.745656	9.690164	10.145	
8.626229	9.806504	9.082555	9.762282	9.686371	10.1883335	
8.598361	9.814634	9.102964	9.792393	9.696223	10.218698	
8.636513	9.853659	9.095612	9.788889	9.702791	10.210351	
8.63262	9.905691	9.135221	9.761905	9.743421	10.196995	
8.657331	9.907317	9.22327	9.723809	9.728171	10.265443	
8.705107	9.826016	9.218554	9.7	9.721581	10.258764	
8.685338	9.78374	9.176101	9.728572	9.735973	10.267558	
8.665016	9.760587	9.155661	9.666667	9.724422	10.280936	
8.660066	9.731271	9.15433	9.660317	9.723967	10.27592	
8.648515	9.76509	8.898894	9.623212	9.768212	10.125418	
8.674917	9.761827	8.871633	9.5469	9.776119	10.123746	
8.669967	9.76509	8.900159	9.5469	9.774461	10.153846	
8.649587	9.805555	8.930159	9.54531	9.774461	10.173913	
8.634106	9.794118	8.910828	9.557324	9.820299	10.163879	
8.635761	9.825164	8.968153	9.549363	9.833611	10.187291	
8.648424	9.859016	8.990431	9.556619	9.810316	10.197655	
8.64345	9.704918	9.035144	9.575758	9.778702	10.214405	
8.616916	9.693442	9.0432	9.596491	9.712147	10.216081	
8.646766	9.727869	9.084936	9.596491	9.668897	10.229481	
8.658375	9.73399	9.054575	9.5552	9.686768	10.134454	
8.661692	9.712171	9.049759	9.56	9.667786	10.136134	
8.686567	9.705592	9.069021	9.5808	9.657143	10.163025	
8.646766	9.751645	9.069132	9.514423	9.653782	10.186869	
8.650083	9.766447	9.065916	9.478331	9.636974	10.249578	
8.619601	9.782537	9.067524	9.479099	9.633614	10.23946	
8.601329	9.7792425	9.057878	9.493569	9.636974	10.252951	
8.581395	9.777595	9.062802	9.522508	9.620168	10.249578	
8.561461	9.728171	9.069243	9.533011	9.620168	10.263069	
8.600665	9.700827	9.056452	9.542673	9.636364	10.274874	
8.620632	9.67438	9.135703	9.544427	9.658249	10.2900505	
8.648918	9.651239	9.106624	9.641815	9.654882	10.281619	
8.645	9.619835	9.124596	9.636364	9.690236	10.284991	
8.635	9.61755	9.113269	9.630895	9.680135	10.2956085	
8.65	9.624172	9.108415	9.621139	9.713322	10.342905	
8.671667	9.622517	9.090762	9.793496	9.739865	10.253378	
8.698334	9.660596	9.059968	9.793496	9.747885	10.256757	
8.75793	9.654485	9.064935	9.760976	9.750848	10.2956085	
8.729549	9.657807	9.060065	9.747968	9.735593	10.275338	
8.555184	9.67608	9.173984	9.746342	9.747029	10.293919	
8.576923	9.687708	9.128455	9.674797	9.75382	10.0456085	
8.571906	9.692691	9.130081	9.656911	9.778912	10.030405	
8.63255	9.702658	9.121951	9.703583	9.772109	10.02027	
8.635906	9.679402	9.102439	9.717781	9.754684	10.010135	
8.6470585	9.620632	9.143089	9.724307	9.759795	10.018581	
8.613445	9.597338	9.118699	9.694942	9.768313	10.0456085	
8.60101	9.587355	9.115447	9.7079935	9.761499	10.057432	
8.577441	9.593333	9.121951	9.670473	9.711604	10.049069	
8.573356	9.559265	9.143323	9.637255	9.769625	10.045763	
8.593908	9.58194	9.145187	9.614379	9.762798	10.057725	
8.624366	9.579564	9.14845	9.638889	9.803754	10.081494	
8.581356	9.544389	9.138889	9.663399	9.807167	10.081494	
8.8505945	9.56208	9.112745	9.633388	9.77265	10.095401	
8.840407	9.59396	9.116585	9.674304	9.753846	10.080069	
8.797962	9.618487	9.103448	9.673771	9.750427	10.090444	
8.806452	9.631933	9.1494255	9.670492	9.721368	10.08703	
8.846939	9.635294	9.192434	9.626229	9.716239	10.078498	
8.8586035	9.709459	9.194399	9.646962	9.70548	10.058219	
8.890971	9.7	9.186161	9.679803	9.642123	10.054794	
8.88586	9.7423725	9.163366	9.732348	9.727273	10.053082	
8.88075	9.788136	9.138614	9.799342	9.747856	10.061644	
8.899489	9.794915	9.142149	9.807249	9.74055	10.089041	
8.947099	9.767403	9.17686	9.759473	9.742268	10.106529	
8.926621	9.747029	9.15894	9.766063	9.697595	10.17962	
8.933447	9.774194	9.190713	9.7743	9.675258	10.221071	
8.899318	9.813243	9.189369	9.7808895	9.713058	10.236615	
8.858362	9.8486395	9.221298	9.662251	9.748276	10.287197	
8.84471	9.862245	9.193011	9.706954	9.748276	10.2698965	
8.824232	9.836735	9.19634	9.711921	9.72931	10.245675	
8.774744	9.77551	9.191667	9.645696	9.689119	10.268167	
8.755973	9.799319	9.183333	9.675497	9.692574	10.245675	
8.699145	9.763203	9.278334	9.703643	9.690311	10.252595	
8.724787	9.75256	9.28	9.751244	9.683391	10.275086	
8.717949	9.754266	9.31	9.761194	9.807959	10.311419	
8.663248	9.794871	9.291667	9.789037	9.960138	10.308493	
8.651282	9.808547	9.263333	9.818937	9.989601	10.348353	
8.664957	9.794871	9.25	9.79402	9.984402	10.287695	
8.710616	9.762393	9.278334	9.812292	10.005199	10.232236	
8.710616	9.733334	9.221666	9.795681	9.968804	10.228769	
8.702749	9.707692	9.247492	9.770764	9.954939	10.232236	
8.676976	9.618803	9.252508	9.742525	9.963605	10.261699	
8.922547	9.57265	9.289298	9.764119	9.960138	10.206239	
8.963793	9.621575	9.269231	9.797005	10.008711	10.240901	
8.97931	9.647261	9.247492	9.783694	10.02972	10.280763	
8.967241	9.670669	9.22408	9.78	10.050788	10.28993	
8.939655	9.663808	9.247492	9.738334	10.082312	10.255208	
8.8981	9.686107	9.20903	9.783334	10.071804	10.119792	
8.872193	9.675815	9.220736	9.834724	10.080561	10.114583	
8.913644	9.719932	9.244147	9.826377	10.112478	10.111111	
8.913644	9.659794	9.217755	9.862876	10.1019335	10.099131	
8.936097	9.666093	9.214405	9.886288	10.159929	10.08	
8.899827	9.652324	9.184255	9.889447	10.158173	10.151304	
8.8911915	9.654045	9.155779	9.886097	10.144366	10.156522	
8.89428	9.662651	9.093802	9.858824	10.20318	10.139131	
8.895833	9.643718	9.073702	9.89899	10.231858	10.142609	
