WTCHG_171117_262	WTCHG_171117_264	
4.4385595	3.359392	
4.4459743	3.3474483	
4.434322	3.3496199	
4.454449	3.3528774	
4.451271	3.348534	
4.451271	3.378936	
4.4449153	3.3804348	
4.447034	3.3934782	
4.423729	3.4141304	
4.3898306	3.422198	
4.394068	3.42111	
4.4131355	3.428727	
4.447034	3.451578	
4.4449153	3.4472253	
4.4290257	3.4444444	
4.451271	3.4215686	
4.447034	3.4030502	
4.4396186	3.4084966	
4.454449	3.41939	
4.4385595	3.4313726	
4.450212	3.423581	
4.4555087	3.4170306	
4.4369035	3.4093885	
4.414634	3.400655	
4.4097667	3.4087431	
4.3970275	3.4338799	
4.4246283	3.420765	
4.4123273	3.419672	
4.420829	3.4240437	
4.4431458	3.4262295	
4.4357066	3.4153006	
4.449522	3.4131148	
4.4357066	3.417943	
4.431456	3.4118292	
4.437234	3.3848684	
4.4340425	3.3870614	
4.4223404	3.3859649	
4.424307	3.3809001	
4.411514	3.3765094	
4.3944564	3.3644347	
4.3742003	3.3644347	
4.3720684	3.3589463	
4.3859277	3.3714285	
4.363539	3.389011	
4.3742003	3.3802197	
4.350746	3.3857143	
4.3208957	3.3692307	
4.3422174	3.3846154	
4.3400855	3.3758242	
4.336887	3.376923	
4.337953	3.367033	
4.3208957	3.3406594	
4.301706	3.332967	
4.3091683	3.3351648	
4.271855	3.3234324	
4.2739873	3.3061674	
4.261194	3.2885463	
4.270789	3.2852423	
4.282516	3.2822492	
4.293177	3.2833517	
4.2846484	3.2811465	
4.292111	3.292172	
4.270789	3.292172	
4.24307	3.292172	
4.2441363	3.292172	
4.249467	3.3009923	
4.2515993	3.2958057	
4.223881	3.2671082	
4.2217484	3.2836645	
4.211087	3.281457	
4.196162	3.3189845	
4.230277	3.3281767	
4.2334757	3.320442	
4.214286	3.3038673	
4.19403	3.3513813	
4.2070436	3.3513813	
4.2059765	3.3595133	
4.2241197	3.35177	
4.21238	3.3595133	
4.211313	3.3451328	
4.230523	3.3495576	
4.208111	3.3484514	
4.2209177	3.3617256	
4.2059765	3.3650444	
4.213447	3.3727877	
4.1824975	3.3705752	
4.1963716	3.3698783	
4.170758	3.373614	
4.1568837	3.3691795	
4.1721926	3.3895671	
4.1700535	3.3951166	
4.1625667	3.3962264	
4.148663	3.3884573	
4.1368985	3.3933334	
4.1048126	3.4055555	
4.1272726	3.4011111	
4.102674	3.38	
4.109091	3.3844445	
4.1037436	3.3855555	
4.0898395	3.3977778	
4.100535	3.4209354	
4.1016045	3.4209354	
4.089936	3.4053452	
4.0845823	3.391982	
4.083512	3.4035676	
4.0888653	3.3705356	
4.0963597	3.377232	
4.101713	3.371652	
4.108137	3.356027	
4.095289	3.344866	
4.098501	3.3337054	
4.095289	3.3649554	
4.0749464	3.360491	
4.056745	3.359375	
4.04818	3.3482144	
4.056806	3.359375	
4.040729	3.3549106	
4.051447	3.356027	
4.0310826	3.3620112	
4.0300107	3.3456376	
4.050375	3.3635347	
4.0428724	3.352349	
4.069668	3.3400447	
4.084673	3.3359463	
4.0878887	3.325868	
4.086817	3.3225083	
4.034298	3.3281076	
4.055794	3.3236282	
4.064378	3.3269877	
4.0343347	3.330347	
4.0429187	3.3415453	
4.074034	3.3393056	
4.083691	3.3471444	
4.089056	3.3497758	
4.080472	3.369955	
4.0772533	3.3508968	
4.074034	3.3553813	
4.085837	3.3508968	
4.078326	3.3508968	
4.082618	3.3789237	
4.055794	3.368834	
4.0697427	3.367713	
4.059013	3.3553813	
4.0772533	3.3643498	
4.0675964	3.368834	
4.0504293	3.3789237	
4.064378	3.3934977	
4.0493565	3.4069507	
4.02897	3.4478114	
4.022532	3.6655443	
4.030043	3.67789	
4.032189	3.7003367	
4.0504293	3.691358	
4.0493565	3.6966293	
4.056867	3.6921349	
4.0418453	3.6797752	
4.0343347	3.6820226	
4.0236053	3.6865168	
4.0171676	3.6977527	
4.0128756	3.7292135	
4.048283	3.7235956	
4.0396996	3.7067416	
4.064378	3.7022471	
4.101931	3.7314606	
4.10515	3.7213483	
4.111588	3.727784	
4.118026	3.7244093	
4.1233907	3.753656	
4.1555796	3.752531	
4.1738195	3.76153	
4.2038627	3.7367828	
4.1770387	3.7480314	
4.160944	3.7592802	
4.1675615	3.76153	
4.175081	3.7232845	
4.1546726	3.7142856	
4.149302	3.7131608	
4.121375	3.727784	
4.131042	3.7165353	
4.138561	3.7165353	
4.1353383	3.710911	
4.140709	3.712036	
4.131042	3.727784	
4.1535983	3.6962879	
4.1430106	3.6993244	
4.1623654	3.712838	
4.167742	3.7252252	
4.204301	3.7200904	
4.1946235	3.734763	
4.274194	3.7276835	
4.2806454	3.7276835	
4.2924733	3.742373	
4.278495	3.7525423	
4.267742	3.7627118	
4.255914	3.7389832	
4.251613	3.7265537	
4.2612906	3.697175	
4.248387	3.717514	
4.278495	3.7050848	
4.266667	3.7028248	
4.2817206	3.6892655	
4.272336	3.6824858	
4.2938643	3.681356	
4.32831	3.7039547	
4.330463	3.7107344	
4.339074	3.7107344	
4.330463	3.7096045	
4.334769	3.7096045	
4.326157	3.7344632	
4.346609	3.722034	
4.354144	3.7163842	
4.351991	3.7502825	
4.353068	3.7435029	
4.3875136	3.719774	
4.393972	3.6949153	
4.3653016	3.7096045	
4.3814654	3.70362	
4.387931	3.7126696	
4.419181	3.709276	
4.4040947	3.7002263	
4.378233	3.7013574	
4.3807983	3.7341628	
4.3840346	3.7285068	
4.364617	3.7383919	
4.3520517	3.7369614	
4.3315334	3.7380953	
4.3502703	3.7176871	
4.343784	3.7369614	
4.3405404	3.7437642	
4.3556757	3.740363	
4.3535137	3.7437642	
4.2987013	3.7414966	
4.3062773	3.7448978	
4.3030305	3.7743764	
4.319264	3.7879817	
4.3203464	3.7834468	
4.316017	3.7675736	
4.3206935	3.7741203	
4.325027	3.768445	
4.325027	3.7502837	
4.3369446	3.7457435	
4.3239436	3.7363636	
4.314193	3.7375	
4.263272	3.7204545	
4.2459373	3.7	
4.250271	3.6829545	
4.23727	3.678409	
4.217768	3.6511364	
4.2264357	3.6329546	
4.2058506	3.6336746	
4.2080173	3.615472	
4.212351	3.6252847	
4.2026	3.6385405	
4.2210183	3.6168756	
4.214518	3.6419613	
4.261105	3.6385405	
4.286334	3.6294184	
4.291757	3.6305587	
4.31128	3.6294184	
4.2993493	3.6031928	
4.289588	3.607306	
4.2906723	3.6015983	
4.277657	3.605023	
4.248373	3.5742009	
4.2497287	3.5897143	
4.245652	3.5755148	
4.226087	3.5800915	
4.2440085	3.5594966	
4.2233114	3.570938	
4.212418	3.5537758	
4.1962924	3.54119	
4.1842966	3.5503433	
4.1679387	3.528604	
4.166848	3.5057209	
4.1679387	3.5263157	
4.1932316	3.4954233	
4.2021856	3.5240273	
4.2032785	3.5114417	
4.221858	3.5051546	
4.226477	3.5017183	
4.2199125	3.5360825	
4.236324	3.5429554	
4.214442	3.5407577	
4.238512	3.5384614	
4.2571115	3.5189438	
4.227571	3.499426	
4.230011	3.4856486	
4.2124863	3.4936855	
4.2179627	3.4867969	
4.192771	3.4931035	
4.1796274	3.491954	
4.1776314	3.479862	
4.189011	3.470046	
4.1725273	3.496544	
4.179121	3.512673	
4.1923075	3.5	
4.187912	3.5057604	
4.172717	3.4752018	
4.1562157	3.452134	
4.1718063	3.449827	
4.1751103	3.4682815	
4.1797132	3.4532871	
4.1666665	3.4475203	
4.164641	3.3810623	
4.1558013	3.3810623	
4.1348066	3.3972287	
4.116022	3.3799076	
4.125	3.3683603	
4.141593	3.3325634	
4.130531	3.3267899	
4.130531	3.322171	
4.121816	3.3379629	
4.1118493	3.3418307	
4.0708747	3.3383546	
4.087583	3.3522596	
4.085366	3.3302433	
4.0742793	3.3290846	
4.0986695	3.3198147	
4.0899	3.3105447	
4.0876803	3.3105447	
4.0699224	3.3186047	
4.0577135	3.2860465	
4.052164	3.2767441	
4.054384	3.2790697	
4.055494	3.2744186	
4.055494	3.2813954	
4.05	3.2910361	
4.061111	3.2689173	
4.0333333	3.2549477	
4.0266666	3.2677531	
4.0311112	3.2724097	
4.0466666	3.250291	
4.071111	3.2409778	
4.0733333	3.2293365	
4.06	3.2060535	
4.0533333	3.21071	
4.0488887	3.2293365	
4.034483	3.2235157	
4.0255837	3.2223516	
4.015573	3.2048893	
4.0200224	3.194412	
4.0011134	3.1829836	
4.004454	3.1748252	
4.0167036	3.191142	
4.0089087	3.2144523	
4.021158	3.1853147	
4.0467706	3.1666667	
4.0612473	3.1550117	
4.0445433	3.1480186	
4.0657015	3.1317017	
4.0501113	3.1317017	
4.0334077	3.1095572	
4.040089	3.121212	
4.041249	3.1095572	
4.0367894	3.0944057	
4.0033445	3.095571	
3.9810479	3.1050174	
3.9765887	3.1143525	
3.9654403	3.0956826	
3.9777036	3.099183	
3.942029	3.075846	
3.9431438	3.07243	
3.921962	3.1016355	
3.942029	3.0994153	
3.9464884	3.2271662	
3.9442587	3.2318501	
3.9654403	3.2529273	
3.9832776	3.2543962	
4.006689	3.2711267	
4.013378	3.2676055	
4.0289855	3.245305	
4.03233	3.2312207	
4.075808	3.2816901	
4.059086	3.2805164	
4.0625	3.278169	
4.051339	3.2112677	
4.0390625	3.1960094	
4.0457587	3.1795774	
4.026786	3.180751	
4.0412946	3.1619718	
4.024554	3.1349766	
4.044643	3.1244133	
4.0614524	3.10446	
4.042458	3.0997653	
4.0201116	3.0985916	
4.0402236	2.991784	
4.0335197	3.0093896	
4.025698	2.9988263	
4.003352	2.9906104	
3.9865923	2.980047	
3.9888268	2.9811985	
4.0055866	2.9870741	
4.025698	2.9929495	
4.031285	2.985899	
4.014525	3.011751	
4.0	3.0105758	
3.9809844	3.0	
4.0033555	3.011751	
4.013423	3.0364277	
4.0167785	3.0282352	
4.0111856	3.0082352	
4.02349	3.02	
4.020157	3.0188236	
4.017917	3.0388236	
4.0246363	3.0506477	
4.0459127	3.0376914	
4.06383	3.0353358	
4.058231	3.0353773	
4.0627804	3.053066	
4.0661435	3.0636792	
4.044843	3.071934	
4.0650225	3.0589623	
4.0795965	3.071934	
4.0807176	3.0672169	
4.0717487	3.0507076	
4.113229	3.0731995	
4.113229	3.064935	
4.099776	3.0851064	
4.102018	3.072104	
4.1244392	3.0508275	
4.131166	3.0520093	
4.117713	3.0531914	
4.122197	3.0484633	
4.087542	3.0366864	
4.0617285	3.0236685	
4.0493827	3.035503	
4.0460157	3.0272188	
4.0325475	3.0319526	
4.0258136	3.0308056	
4.037037	3.0130332	
4.037037	3.020142	
4.0292134	3.021327	
4.013483	3.022512	
4.011236	3.0485783	
4.022472	3.0568721	
4.013483	3.0379148	
3.994382	3.035545	
3.9955056	3.022512	
4.011236	3.0272512	
4.005618	3.0592418	
3.9966292	3.0734596	
3.9910111	3.0900474	
4.024719	3.0947866	
4.005618	3.0888627	
4.007865	3.0781991	
3.975281	3.0793839	
3.949438	3.092417	
3.9404495	3.1007109	
3.9460673	3.1126928	
3.9336333	3.1043892	
3.9505062	3.0960853	
3.943757	3.1103203	
3.9426322	3.0996442	
3.951631	3.1150653	
3.9482565	3.0877817	
3.9730034	3.0725327	
3.9696288	3.0535078	
3.9505062	3.047619	
3.9583802	3.0488095	
3.9471316	3.0535715	
3.943757	3.0642858	
3.9245496	3.0654762	
3.926802	3.052381	
3.8952703	3.0357144	
3.8986487	3.045238	
3.8975224	3.0405245	
3.8963964	3.033373	
3.8851352	3.0131109	
3.86456	3.00716	
3.8814898	2.9976134	
3.8758464	2.9988053	
3.876975	2.9988053	
3.8939052	3.0047789	
3.911964	3.023952	
3.8984199	3.0143712	
3.8961625	3.0191617	
3.8905191	3.015569	
3.8871331	3.0059881	
3.8656886	3.0	
3.8666666	3.0131896	
3.8836157	3.022809	
3.8757062	3.022809	
3.879096	3.027611	
3.8700564	3.0240097	
3.858757	3.0264423	
3.8440678	3.0276442	
3.8531075	3.0252404	
3.8779662	3.0276442	
3.8881357	3.0252404	
3.8757062	3.0300481	
3.876836	3.0168269	
3.858757	3.0300841	
3.8531075	3.0180504	
3.8350282	3.0120337	
3.838418	3.0072377	
3.8372881	3.0193236	
3.8361583	3.036232	
3.8338983	3.0531402	
3.818079	3.0350666	
3.80452	3.0241838	
3.8112993	3.032648	
3.8316383	3.032648	
3.8327684	3.0666666	
3.818079	3.0546117	
3.818079	3.0254855	
3.8067796	3.0473301	
3.7875707	3.0339806	
3.7751412	3.0351942	
3.7706215	3.0351942	
3.778531	3.0315535	
3.779661	3.0400486	
3.7853107	3.0242717	
3.7740114	3.0	
3.7627118	2.997573	
3.7638419	3.0012136	
3.742373	3.0085056	
3.7367232	3.0145807	
3.722034	3.0109355	
3.701695	3.0097206	
3.6644068	3.0340633	
3.6531074	3.0450122	
3.6666667	3.0523114	
3.6519773	3.0486617	
3.6519773	3.0425792	
3.677966	3.0450122	
3.6926553	3.0207064	
3.7333333	3.0109622	
3.741243	3.0280147	
3.761582	3.0377588	
3.7567873	3.0219245	
3.7553794	3.0097442	
3.7440543	3.0170524	
3.7599094	3.0256097	
3.7610419	3.0109756	
3.7553794	3.0	
3.756512	3.0	
3.7610419	3.002439	
3.7621744	3.0012195	
3.788222	2.9987805	
3.788222	2.9707317	
3.7780294	2.9829268	
3.7961495	2.9841464	
3.7780294	2.9914634	
3.7689695	3.0243902	
3.8015873	3.0158536	
3.812925	3.0231707	
3.7993197	3.0195122	
3.8095238	3.0219781	
3.825	3.034188	
3.8363636	3.062271	
3.8136363	3.0562348	
3.793182	3.0366747	
3.7920454	3.0611248	
3.7875	3.084352	
3.7704546	3.0709047	
3.759091	3.0623472	
3.7863636	3.0672371	
3.7772727	3.0855746	
3.7724688	3.0831296	
3.7767653	3.077017	
3.7608202	3.0856793	
3.7562642	3.0783353	
3.7525656	3.0844553	
3.7682648	3.0844553	
3.7588573	3.0648715	
3.76	3.0697675	
3.7428572	3.0452876	
3.752	3.0330477	
3.791762	3.004896	
3.7723112	3.007344	
3.8077803	3.0	
3.8009152	2.997549	
3.7974827	2.979141	
3.8043478	2.9398773	
3.7974827	2.9423313	
3.805492	2.9300613	
3.8283753	2.9386504	
3.8180778	2.969325	
3.8178694	2.9656441	
3.8396335	2.9435582	
3.8636885	2.9705522	
3.8682704	2.9533741	
3.863532	2.9447854	
3.8704128	2.9251533	
3.8623853	2.9300613	
3.8566513	2.9066339	
3.8486238	2.9140048	
3.8337157	2.9054055	
3.827784	2.921376	
3.8300803	2.9078624	
3.8461537	2.9066339	
3.8413794	2.9054055	
3.8632183	2.8882065	
3.8689656	2.8953202	
3.8770115	2.892857	
3.840046	2.8866994	
3.8548386	2.8793104	
3.8640554	2.8608375	
3.8502305	2.8706896	
3.8698156	2.8731527	
3.8513825	2.885468	
3.8502305	2.8866994	
3.8548386	2.892857	
3.8686635	2.8816276	
3.8686635	2.9136868	
3.873272	2.891492	
3.860599	2.8951912	
3.8663595	2.9112208	
3.8824885	2.9136868	
3.908986	2.9049382	
3.891705	2.8987653	
3.891705	2.9049382	
3.8986175	2.8975308	
3.923963	2.881335	
3.919355	2.8763907	
3.9308755	2.8601484	
3.9458525	2.865099	
3.952765	2.8774753	
3.9642446	2.8675742	
3.9803696	2.8674102	
3.9907622	2.8674102	
3.934104	2.8612144	
3.9410405	2.8698885	
3.920231	2.842627	
3.9074075	2.8389096	
3.9186993	2.8606966	
3.9081395	2.8606966	
3.9046512	2.85199	
3.8872094	2.8594527	
3.860465	2.9390547	
3.8848836	2.9452736	
3.894186	2.9465175	
3.877907	2.9538653	
3.8709302	2.9526184	
3.8556461	2.9625936	
3.8568103	2.970075	
3.8714952	2.9613466	
3.8668225	2.9638405	
3.853972	2.9588528	
3.848131	2.978803	
3.849299	2.9613466	
3.8549707	2.9339151	
3.8619883	2.9276807	
3.8526316	2.9226933	
3.8362572	2.913965	
3.8409357	2.9002495	
3.831579	2.9014962	
3.8116958	2.8852868	
3.8105264	2.8927681	
3.7953217	2.881546	
3.7868853	2.8927681	
3.8161592	2.8840399	
3.8056207	2.8703241	
3.8056207	2.8528678	
3.8173301	2.842893	
3.810082	2.8566084	
3.8194606	2.861596	
3.8429074	2.8640897	
3.8253224	2.861596	
3.817116	2.8541148	
3.8288393	2.8478804	
3.8323565	2.8304238	
3.852286	2.842893	
3.8274648	2.835	
3.8227699	2.8225	
3.8227699	2.82875	
3.8155112	2.81625	
3.8282354	2.82125	
3.8247058	2.815	
3.8388236	2.8275	
3.8292108	2.835	
3.8254716	2.8275	
3.8122787	2.81125	
3.8004723	2.80375	
3.8002365	2.79625	
3.787234	2.805	
3.7624114	2.795	
3.7671394	2.765	
3.8085105	2.76875	
3.7919621	2.765	
3.7801418	2.7475	
3.8037825	2.7634542	
3.8033175	2.7822278	
3.8021326	2.7909887	
3.792654	2.7809763	
3.8327403	2.7884855	
3.8054566	2.7784731	
3.7900355	2.781955	
3.8232503	2.774436	
3.8279953	2.765664	
3.826809	2.7619047	
3.8695138	2.765664	
3.8552787	2.6804512	
3.8540926	2.68797	
3.8540926	2.6829574	
3.8351128	2.6917293	
3.837485	2.7192984	
3.831554	2.7067668	
3.8659549	2.7030075	
3.881376	2.7280703	
3.8884935	2.7142856	
3.9003558	2.709273	
3.9098458	2.711418	
3.9074733	2.706399	
3.9097388	2.6896985	
3.917955	2.6972363	
3.921522	2.7022612	
3.9250891	2.7085428	
3.9142857	2.700629	
3.9119048	2.719497	
3.9035714	2.7031446	
3.9238095	2.6981132	
3.892857	2.6926951	
3.9071429	2.663728	
3.9333334	2.6460958	
4.1215734	2.7027707	
4.1394515	2.688917	
4.1179976	2.6687658	
4.1073985	2.6460958	
4.1230583	2.6544766	
4.0955796	2.6401515	
4.11244	2.6401515	
4.0921054	2.6628788	
4.0861244	2.6717172	
4.0921054	2.665404	
4.0729666	2.6717172	
4.075449	2.6818182	
4.1161675	2.6944444	
4.11497	2.7020202	
4.102994	2.7310605	
4.129341	2.7714646	
4.1356544	2.7664142	
4.1476593	2.7361112	
4.129652	2.7487373	
4.130852	2.7474747	
4.1045675	2.750633	
4.1021633	2.743038	
4.1069713	2.743038	
4.1131167	2.743038	
4.116727	2.7303798	
4.120482	2.7253165	
4.120482	2.7253165	
4.1084337	2.7177215	
4.1049457	2.735443	
4.1230397	2.7329113	
4.1206274	2.7303798	
4.1461353	2.7392404	
4.13422	2.7481012	
4.133172	2.756962	
4.11138	2.764557	
4.1234865	2.7810128	
4.122424	2.778481	
4.0872726	2.7607596	
4.072727	2.7620254	
4.0826244	2.7810128	
4.0777645	2.7620254	
4.0692587	2.7556963	
4.0461726	2.7544303	
4.0583234	2.765823	
4.101096	2.7835443	
4.0317073	2.7911391	
4.0597563	2.7845373	
4.067155	2.780735	
4.086691	2.8174906	
4.080586	2.8212929	
4.106227	2.8174906	
4.074572	2.8162231	
4.014688	2.8225603	
3.996328	2.842839	
3.980416	2.8377693	
3.986536	2.8453739	
3.9914215	2.861675	
3.9791667	2.857868	
3.9963236	2.8526049	
3.987745	2.8894536	
4.025767	2.8831003	
4.062731	2.884224	
4.075031	2.8854961	
4.0036945	2.8778627	
4.013547	2.8829517	
4.0	2.9096692	
3.9889026	2.8969467	
4.0036993	2.8918576	
4.027127	2.8982189	
4.0493217	2.913486	
4.0172625	2.922293	
4.0172625	2.9312103	
4.0197287	2.9323978	
4.007398	2.929847	
4.007398	2.927296	
3.9975338	2.9374201	
3.9975338	2.925926	
3.9864366	2.9233716	
3.9815042	2.9208174	
3.9815042	2.9182632	
3.972873	2.9220946	
3.9419754	2.8976982	
3.9518518	2.8887467	
3.945679	2.8913043	
3.930864	2.8913043	
3.9320989	2.9373403	
3.9148147	2.9565217	
3.9233623	2.9373403	
3.935723	2.9450128	
3.9443758	2.9398978	
3.9233623	2.956466	
3.9369593	2.9667094	
3.924505	2.950064	
3.9257426	2.9833546	
3.929368	2.9859154	
3.9330854	3.0076826	
3.9081886	3.0038412	
3.9416873	3.0282414	
3.9625936	3.029525	
3.937656	3.0385108	
3.9401495	3.0449295	
3.935162	3.0449295	
3.925187	3.0359435	
3.9426434	3.0539153	
3.9163547	3.0758355	
3.9163547	3.080977	
3.895	3.070694	
3.91125	3.0771208	
3.92375	3.074646	
3.9025	3.091377	
3.88375	3.0823681	
3.88375	3.1030927	
3.9286609	3.0941935	
3.904881	3.0941935	
3.916145	3.0877419	
